"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
" яслатссар йен с нО";"онвор";"Он с ней расстался";"ровно";" ";"через пятнадцать дней, за то, что";"В. В. Маяковский. «Из тучки месяц вылез…» [Маруся отравилась, 1] (1927)";"В. В. Маяковский";"1893";"«Из тучки месяц вылез…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"22";"185";"Он с ней расстался ровно через пятнадцать дней, за то, что лакированных нет туфелек у ней.";"07f43612e023fa86647274de106fbbb0:14:4"
" яслирещ и ,еытсадром икшуп илашулс итэ";"йылеб";"эти слушали пушки мордастые, и щерился";"белый";", ";"штыками блестя.";"В. В. Маяковский. «Ленин с нами!»  («Бывают события: / случатся раз…») (1927)";"В. В. Маяковский";"1893";"«Ленин с нами!»  («Бывают события: / случатся раз…»)";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"39";"337";"Слова эти слушали пушки мордастые, и щерился белый, штыками блестя.";"e865d9778059ccd6059778411fe1a83e:32:7"
" угупереп с ,йелетасип ушорП";"хынделб";"Прошу писателей, с перепугу";"бледных";", ";"бросить высюсюкивать стихи для бедных.";"В. В. Маяковский. «Массам непонятно»  («Между писателем / и читателем / стоят посредники…») (1927)";"В. В. Маяковский";"1893";"«Массам непонятно»  («Между писателем / и читателем / стоят посредники…»)";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"35";"274";"Прошу писателей, с перепугу бледных, бросить высюсюкивать стихи для бедных.";"ca817f1ae352961de1529af55ae8240d:30:4"
" могаш ,игон ан ядялГ";"микзер";"Глядя на ноги, шагом";"резким";" ";"шел Врангель в черной черкеске.";"В. В. Маяковский. «Мне / рассказывал / тихий еврей…» [Хорошо, 16] (1927)";"В. В. Маяковский";"1893";"«Мне / рассказывал / тихий еврей…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"45";"396";"Глядя на ноги, шагом резким шел Врангель в черной черкеске.";"976dab1b8ef801006c7e08a93f042e6b:11:4"
" в ьлегнарВ леш микзер могаш ,игон";"йонреч";"ноги, шагом резким шел Врангель в";"черной";" ";"черкеске.";"В. В. Маяковский. «Мне / рассказывал / тихий еврей…» [Хорошо, 16] (1927)";"В. В. Маяковский";"1893";"«Мне / рассказывал / тихий еврей…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"45";"396";"Глядя на ноги, шагом резким шел Врангель в черной черкеске.";"976dab1b8ef801006c7e08a93f042e6b:11:8"
" дан И";"мылеб";"И над";"белым";" ";"тленом, как от пули падающий, на";"В. В. Маяковский. «Мне / рассказывал / тихий еврей…» [Хорошо, 16] (1927)";"В. В. Маяковский";"1893";"«Мне / рассказывал / тихий еврей…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"45";"396";"И над белым тленом, как от пули падающий, на оба колена упал главнокомандующий.";"976dab1b8ef801006c7e08a93f042e6b:15:2"
" с ,яавево йоб иманеманз ,ровогзар ьлуп";"имынсарк";"пуль разговор, знаменами бой овевая, с";"красными";" ";"вместе спускается с гор песня боевая.";"В. В. Маяковский. «Мне / рассказывал / тихий еврей…» [Хорошо, 16] (1927)";"В. В. Маяковский";"1893";"«Мне / рассказывал / тихий еврей…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"45";"396";"Перебивая пуль разговор, знаменами бой овевая, с красными вместе спускается с гор песня боевая.";"976dab1b8ef801006c7e08a93f042e6b:37:7"
" йывреп ,волишороВ иман с И« :ецнивс";"йынсарк";"свинце: «И с нами Ворошилов, первый";"красный";" ";"офицер».";"В. В. Маяковский. «Мне / рассказывал / тихий еврей…» [Хорошо, 16] (1927)";"В. В. Маяковский";"1893";"«Мне / рассказывал / тихий еврей…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"45";"396";"Не гнулась, когда пулеметом крошило, вставала, бесстрашная, в дожде-свинце: «И с нами Ворошилов, первый красный офицер».";"976dab1b8ef801006c7e08a93f042e6b:38:15"
" ыцьлаП ";"йовярок";"Пальцы";"корявой";" ";"руки буквы непослушные гнут: «Врангель оп";"В. В. Маяковский. «Мне / рассказывал / тихий еврей…» [Хорошо, 16] (1927)";"В. В. Маяковский";"1893";"«Мне / рассказывал / тихий еврей…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"45";"396";"Пальцы корявой руки буквы непослушные гнут: «Врангель оп- раки - нут в море.";"976dab1b8ef801006c7e08a93f042e6b:40:1"
" доп ,вёам и йербятко адюс ьтявед";"имынсарк";"девять сюда октябрей и маёв, под";"красными";" ";"флагами праздничных шествий, носил с миллионами";"В. В. Маяковский. «На девять / сюда / октябрей и маёв…» [Хорошо, 18] (1927)";"В. В. Маяковский";"1893";"«На девять / сюда / октябрей и маёв…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"49";"453";"На девять сюда октябрей и маёв, под красными флагами праздничных шествий, носил с миллионами сердце мое, уверен и весел, горд и торжествен.";"b7c209b188b6c051f8b2822a446def08:1:7"
" иовс вяндоп ,тяотс йежартс нешаб ытадлоС";"еихревортсо";"Солдаты башен стражей стоят, подняв свои";"островерхие";" ";"шлемы, и, злобу в башках куполов";"В. В. Маяковский. «На девять / сюда / октябрей и маёв…» [Хорошо, 18] (1927)";"В. В. Маяковский";"1893";"«На девять / сюда / октябрей и маёв…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"49";"453";"Солдаты башен стражей стоят, подняв свои островерхие шлемы, и, злобу в башках куполов тая, притворствуют церкви, монашьи шельмы.";"b7c209b188b6c051f8b2822a446def08:4:6"
" ан теазлопВ";"йикдалг";"Вползает на";"гладкий";" ";"валун, на секунду склоняет голову, и";"В. В. Маяковский. «На девять / сюда / октябрей и маёв…» [Хорошо, 18] (1927)";"В. В. Маяковский";"1893";"«На девять / сюда / октябрей и маёв…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"49";"453";"Вползает на гладкий валун, на секунду склоняет голову, и вновь голова-лунь уносится с камня голого.";"b7c209b188b6c051f8b2822a446def08:8:2"
" ,янем тенятв ен аксот яакакин ьревд";"анреч";"дверь никакая тоска не втянет меня,";"черна";" ";"и вязка, ― души не смущу мертвизной";"В. В. Маяковский. «На девять / сюда / октябрей и маёв…» [Хорошо, 18] (1927)";"В. В. Маяковский";"1893";"«На девять / сюда / октябрей и маёв…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"49";"453";"Но в эту дверь никакая тоска не втянет меня, черна и вязка, ― души не смущу мертвизной, ― он бьется, как бился в сердцах и висках, живой человечьей весной.";"b7c209b188b6c051f8b2822a446def08:13:9"
" ,теде нисарК И";"дес";"И Красин едет,";"сед";" ";"и прекрасен, сквозь радость рабочих, шумящую";"В. В. Маяковский. «На девять / сюда / октябрей и маёв…» [Хорошо, 18] (1927)";"В. В. Маяковский";"1893";"«На девять / сюда / октябрей и маёв…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"49";"453";"И Красин едет, сед и прекрасен, сквозь радость рабочих, шумящую морево.";"b7c209b188b6c051f8b2822a446def08:17:3"
" с ,йотямзи илениш в ― ,ьсилижс иматертроп";"йортсо";"портретами сжились, ― в шинели измятой, с";"острой";" ";"бородкой, прошел человек, железен и жилист.";"В. В. Маяковский. «На девять / сюда / октябрей и маёв…» [Хорошо, 18] (1927)";"В. В. Маяковский";"1893";"«На девять / сюда / октябрей и маёв…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"49";"453";"За ним предо мной на мгновенье короткое такой, с каким портретами сжились, ― в шинели измятой, с острой бородкой, прошел человек, железен и жилист.";"b7c209b188b6c051f8b2822a446def08:22:16"
" ан отч ,енм ястидуч И";"монсарк";"И чудится мне, что на";"красном";" ";"погосте товарищей мучит тревоги отрава.";"В. В. Маяковский. «На девять / сюда / октябрей и маёв…» [Хорошо, 18] (1927)";"В. В. Маяковский";"1893";"«На девять / сюда / октябрей и маёв…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"49";"453";"И чудится мне, что на красном погосте товарищей мучит тревоги отрава.";"b7c209b188b6c051f8b2822a446def08:27:5"
" хинхи в А ― :тнел имакызя икнев";"хынреч";"венки языками лент: ― А в ихних";"черных";" ";"Европах и Азиях боязнь, дремота и";"В. В. Маяковский. «На девять / сюда / октябрей и маёв…» [Хорошо, 18] (1927)";"В. В. Маяковский";"1893";"«На девять / сюда / октябрей и маёв…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"49";"453";"И снова шорох в пепельной вазе, лепечут венки языками лент: ― А в ихних черных Европах и Азиях боязнь, дремота и цепи?";"b7c209b188b6c051f8b2822a446def08:38:13"
"";"яаначсеП";"";"Песчаная";" ";"почва чахотит деревья, норд-ост шатает, веточки";"В. В. Маяковский. «Объевшись рыбачьими шхунами досыта…» [Баку, 1] (1927)";"В. В. Маяковский";"1893";"«Объевшись рыбачьими шхунами досыта…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"19";"121";"Песчаная почва чахотит деревья, норд-ост шатает, веточки выстегав.";"2e8741363a72933471ac14cdcfe6227d:5:0"
" ";"ёниС";"";"Синё";" ";"и темно.";"В. В. Маяковский. «Петербургские окна. / Синё и темно…» [Хорошо, 4] (1927)";"В. В. Маяковский";"1893";"«Петербургские окна. / Синё и темно…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"60";"297";"Петербургские окна.  Синё и темно. Город сном и покоем скован.";"8124facd380a2402ec3e88520526f4fa:2:0"
" и ёниС ";"онмет";"Синё и";"темно";". ";"";"В. В. Маяковский. «Петербургские окна. / Синё и темно…» [Хорошо, 4] (1927)";"В. В. Маяковский";"1893";"«Петербургские окна. / Синё и темно…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"60";"297";"Петербургские окна.  Синё и темно. Город сном и покоем скован.";"8124facd380a2402ec3e88520526f4fa:2:2"
" солов еЕ";"еылетлежоп";"Ее волос";"пожелтелые";" ";"стружки Причудливо склеил слезливый восторг.";"В. В. Маяковский. «Петербургские окна. / Синё и темно…» [Хорошо, 4] (1927)";"В. В. Маяковский";"1893";"«Петербургские окна. / Синё и темно…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"60";"297";"Ее волос пожелтелые стружки Причудливо склеил слезливый восторг.";"8124facd380a2402ec3e88520526f4fa:7:2"
" икнелав ан вижолоП";"еынтевц";"Положив на валенки";"цветные";" ";"заплаты, из ворот, из железного зёва";"В. В. Маяковский. «Под ухом / самым / лестница…» [Хорошо, 15] (1927)";"В. В. Маяковский";"1893";"«Под ухом / самым / лестница…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"46";"399";"Положив на валенки цветные заплаты, из ворот, из железного зёва, снова шли, ухватясь за лопаты, все, кто мобилизован.";"f707cfc0ec3b6d3a1888f7d215fc5359:4:3"
" аз титак дзеоп авонс И";"юунженс";"И снова поезд катит за";"снежную";" ";"скатерть.";"В. В. Маяковский. «Под ухом / самым / лестница…» [Хорошо, 15] (1927)";"В. В. Маяковский";"1893";"«Под ухом / самым / лестница…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"46";"399";"И снова поезд катит за снежную скатерть.";"f707cfc0ec3b6d3a1888f7d215fc5359:7:5"
" ,ецинтсел ан яндогеС";"йонзярг";"Сегодня на лестнице,";"грязной";" ";"и тусклой, копались обывательские слухи-свиньи.";"В. В. Маяковский. «Под ухом / самым / лестница…» [Хорошо, 15] (1927)";"В. В. Маяковский";"1893";"«Под ухом / самым / лестница…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"46";"399";"Сегодня на лестнице, грязной и тусклой, копались обывательские слухи-свиньи.";"f707cfc0ec3b6d3a1888f7d215fc5359:10:3"
" и йонзярг ,ецинтсел ан яндогеС";"йолксут";"Сегодня на лестнице, грязной и";"тусклой";", ";"копались обывательские слухи-свиньи.";"В. В. Маяковский. «Под ухом / самым / лестница…» [Хорошо, 15] (1927)";"В. В. Маяковский";"1893";"«Под ухом / самым / лестница…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"46";"399";"Сегодня на лестнице, грязной и тусклой, копались обывательские слухи-свиньи.";"f707cfc0ec3b6d3a1888f7d215fc5359:10:5"
" окз-и-и-илБ";"еикьнелеб";"Бли-и-и-зко";"беленькие";", ";"береги керенки! ―";"В. В. Маяковский. «Под ухом / самым / лестница…» [Хорошо, 15] (1927)";"В. В. Маяковский";"1893";"«Под ухом / самым / лестница…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"46";"399";"Бли-и-и-зко беленькие, береги керенки! ―";"f707cfc0ec3b6d3a1888f7d215fc5359:17:4"
" И";"еынсарк";"И";"красные";" ";"скачут на юг эскадроны ― Мамонтова нагонять.";"В. В. Маяковский. «Под ухом / самым / лестница…» [Хорошо, 15] (1927)";"В. В. Маяковский";"1893";"«Под ухом / самым / лестница…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"46";"399";"И красные скачут на юг эскадроны ― Мамонтова нагонять.";"f707cfc0ec3b6d3a1888f7d215fc5359:19:1"
" виторп ачиьлИ аз лаватсв ссалк йынноиллиМ";"оголеб";"Миллионный класс вставал за Ильича против";"белого";" ";"чудовища клыкастого, и вливалось в Ленина";"В. В. Маяковский. «Под ухом / самым / лестница…» [Хорошо, 15] (1927)";"В. В. Маяковский";"1893";"«Под ухом / самым / лестница…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"46";"399";"Миллионный класс вставал за Ильича против белого чудовища клыкастого, и вливалось в Ленина, леча, этой воли лучшее лекарство.";"f707cfc0ec3b6d3a1888f7d215fc5359:33:6"
" атевц илениш теьш ,авретс и ьчоловс";"огорес";"сволочь и стерва, шьет шинели цвета";"серого";", ";"бомбы кладет в ранцы.";"В. В. Маяковский. «Политика — / проста. / Как воды глоток…» [Хорошо, 10] (1927)";"В. В. Маяковский";"1893";"«Политика — / проста. / Как воды глоток…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"47";"413";"Из «сюртэ женераль», из «интеллидженс сервис», «дефензивы» и «сигуранцы» выходит разная сволочь и стерва, шьет шинели цвета серого, бомбы кладет в ранцы.";"331edbb6a7c6d03e0ea96e7edb893751:4:17"
" ыдов ынапоксв имялиК";"еындолох";"Килями вскопаны воды";"холодные";". ";"";"В. В. Маяковский. «Политика — / проста. / Как воды глоток…» [Хорошо, 10] (1927)";"В. В. Маяковский";"1893";"«Политика — / проста. / Как воды глоток…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"47";"413";"С песней, с виски, сыты по-свински. Килями вскопаны воды холодные. Смотрят перископами лодки подводные.";"331edbb6a7c6d03e0ea96e7edb893751:8:3"
" в ясьшенкТ";"еолеБ";"Ткнешься в";"Белое";", ";"ткнешься в Черное, в Каспийское, в";"В. В. Маяковский. «Политика — / проста. / Как воды глоток…» [Хорошо, 10] (1927)";"В. В. Маяковский";"1893";"«Политика — / проста. / Как воды глоток…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"47";"413";"Ткнешься в Белое, ткнешься в Черное, в Каспийское, в Балтийское, ― куда корабль ни тычется, конец катаниям.";"331edbb6a7c6d03e0ea96e7edb893751:16:2"
" в ясьшенкт ,еолеБ в ясьшенкТ";"еонреЧ";"Ткнешься в Белое, ткнешься в";"Черное";", ";"в Каспийское, в Балтийское, ― куда корабль";"В. В. Маяковский. «Политика — / проста. / Как воды глоток…» [Хорошо, 10] (1927)";"В. В. Маяковский";"1893";"«Политика — / проста. / Как воды глоток…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"47";"413";"Ткнешься в Белое, ткнешься в Черное, в Каспийское, в Балтийское, ― куда корабль ни тычется, конец катаниям.";"331edbb6a7c6d03e0ea96e7edb893751:16:5"
" ― ";"мынсарК";"―";"Красным";" ";"не нравится?!";"В. В. Маяковский. «Политика — / проста. / Как воды глоток…» [Хорошо, 10] (1927)";"В. В. Маяковский";"1893";"«Политика — / проста. / Как воды глоток…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"47";"413";"Со всех концов блокады кольцо и пушки смотрят в лицо.  ― Красным не нравится?!  Им голодно?!";"331edbb6a7c6d03e0ea96e7edb893751:19:0"
" туди мин с ,ихету ан манвопоп";"еыбулог";"поповнам на утехи, с ним идут";"голубые";" ";"чехи.";"В. В. Маяковский. «Политика — / проста. / Как воды глоток…» [Хорошо, 10] (1927)";"В. В. Маяковский";"1893";"«Политика — / проста. / Как воды глоток…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"47";"413";"Рабочим на расстрел, поповнам на утехи, с ним идут голубые чехи.";"331edbb6a7c6d03e0ea96e7edb893751:29:9"
" анирем у етисорпс ,идеЛ";"оговис";"Леди, спросите у мерина";"сивого";" ― ";"он как Мурманск разизнасиловал.";"В. В. Маяковский. «Политика — / проста. / Как воды глоток…» [Хорошо, 10] (1927)";"В. В. Маяковский";"1893";"«Политика — / проста. / Как воды глоток…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"47";"413";"Леди, спросите у мерина сивого ― он как Мурманск разизнасиловал.";"331edbb6a7c6d03e0ea96e7edb893751:35:4"
" дан каК";"имырес";"Как над";"серыми";" ";"хатами огненные перья и руки холёные";"В. В. Маяковский. «Политика — / проста. / Как воды глоток…» [Хорошо, 10] (1927)";"В. В. Маяковский";"1893";"«Политика — / проста. / Как воды глоток…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"47";"413";"Как над серыми хатами огненные перья и руки холёные туго у горл.";"331edbb6a7c6d03e0ea96e7edb893751:38:2"
" иматах имырес дан каК";"еынненго";"Как над серыми хатами";"огненные";" ";"перья и руки холёные туго у";"В. В. Маяковский. «Политика — / проста. / Как воды глоток…» [Хорошо, 10] (1927)";"В. В. Маяковский";"1893";"«Политика — / проста. / Как воды глоток…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"47";"413";"Как над серыми хатами огненные перья и руки холёные туго у горл.";"331edbb6a7c6d03e0ea96e7edb893751:38:4"
"";"йывоцнивС";"";"Свинцовый";" ";"льется на нас кипяток.";"В. В. Маяковский. «Политика — / проста. / Как воды глоток…» [Хорошо, 10] (1927)";"В. В. Маяковский";"1893";"«Политика — / проста. / Как воды глоток…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"47";"413";"Будьте вы прокляты, прогнившие королевства и демократии, со своими подмоченными «фратэрнитэ» и «эгалитэ»! Свинцовый льется на нас кипяток. Одни мы― и спрятаться негде.";"331edbb6a7c6d03e0ea96e7edb893751:42:0"
" зИ";"йорес";"Из";"серой";" ";"полосы деньки, их гнали годы- водники";"В. В. Маяковский. «Скрыла / та зима, / худа и строга…» [Хорошо, 14] (1927)";"В. В. Маяковский";"1893";"«Скрыла / та зима, / худа и строга…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"40";"311";"Из серой полосы деньки, их гнали годы- водники ― не очень сытенькие, не очень голодненькие.";"41ba5b124bac4f8a164620aae21adf3d:5:1"
"";"еылгурК";"";"Круглые";" ";"да карие, горячие до гари.";"В. В. Маяковский. «Скрыла / та зима, / худа и строга…» [Хорошо, 14] (1927)";"В. В. Маяковский";"1893";"«Скрыла / та зима, / худа и строга…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"40";"311";"Если я чего написал, если чего сказал ― тому виной глаза-небеса, любимой моей глаза. Круглые да карие, горячие до гари.";"41ba5b124bac4f8a164620aae21adf3d:7:0"
" ад еылгурК";"еирак";"Круглые да";"карие";", ";"горячие до гари.";"В. В. Маяковский. «Скрыла / та зима, / худа и строга…» [Хорошо, 14] (1927)";"В. В. Маяковский";"1893";"«Скрыла / та зима, / худа и строга…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"40";"311";"Если я чего написал, если чего сказал ― тому виной глаза-небеса, любимой моей глаза. Круглые да карие, горячие до гари.";"41ba5b124bac4f8a164620aae21adf3d:7:2"
" :мохубо лунхорг оху в ,йылаш яслисебзв";"еирак";"взбесился шалый, в ухо грохнул обухом:";"карие";" ";"глазища сжала голода опухоль.";"В. В. Маяковский. «Скрыла / та зима, / худа и строга…» [Хорошо, 14] (1927)";"В. В. Маяковский";"1893";"«Скрыла / та зима, / худа и строга…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"40";"311";"Телефон взбесился шалый, в ухо грохнул обухом: карие глазища сжала голода опухоль.";"41ba5b124bac4f8a164620aae21adf3d:8:7"
" аз усен икнивокром евд ,итсог в";"йынелез";"в гости, две морковинки несу за";"зеленый";" ";"хвостик.";"В. В. Маяковский. «Скрыла / та зима, / худа и строга…» [Хорошо, 14] (1927)";"В. В. Маяковский";"1893";"«Скрыла / та зима, / худа и строга…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"40";"311";"Не домой, не на суп, а к любимой в гости, две морковинки несу за зеленый хвостик.";"41ba5b124bac4f8a164620aae21adf3d:10:14"
"";"алеБ";"";"Бела";", ";"гола столиц скала.";"В. В. Маяковский. «Скрыла / та зима, / худа и строга…» [Хорошо, 14] (1927)";"В. В. Маяковский";"1893";"«Скрыла / та зима, / худа и строга…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"40";"311";"Окно,― с него идут снега, мягка снегов тиха нога. Бела, гола столиц скала. Прилип к скале лесов скелет.";"41ba5b124bac4f8a164620aae21adf3d:31:0"
" ,дучирп хынивс ещлот ,мав оцил В";"йелгурк";"В лицо вам, толще свиных причуд,";"круглей";" ";"ресторанных блюд, из нищей нашей земли";"В. В. Маяковский. «Скрыла / та зима, / худа и строга…» [Хорошо, 14] (1927)";"В. В. Маяковский";"1893";"«Скрыла / та зима, / худа и строга…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"40";"311";"В лицо вам, толще свиных причуд, круглей ресторанных блюд, из нищей нашей земли кричу: Я землю эту люблю.";"41ba5b124bac4f8a164620aae21adf3d:38:6"
" янд зи тюатсв яндогес ,зомрот автснещин";"огобулог";"нищенства тормоз, сегодня встают из дня";"голубого";", ";"железом и камнем формясь.";"В. В. Маяковский. «Хвалить / не заставят / ни долг, / ни стих…» [Хорошо, 17] (1927)";"В. В. Маяковский";"1893";"«Хвалить / не заставят / ни долг, / ни стих…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"11";"130";"И планы, что раньше на станциях лбов задерживал нищенства тормоз, сегодня встают из дня голубого, железом и камнем формясь.";"869e4342c91c330a93fb7b6305fc2d3b:9:14"
" ― ,нижу тедуб ,дебо тедуБ";"хылеб";"Будет обед, будет ужин, ―";"белых";" ";"бы вон отбить от ворот.";"В. В. Маяковский. «Ходят / спекулянты / вокруг Главтопа…» [Хорошо, 12] (1927)";"В. В. Маяковский";"1893";"«Ходят / спекулянты / вокруг Главтопа…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"35";"165";"Будет обед, будет ужин, ― белых бы вон отбить от ворот.";"d52d32784ffa88ffef6ffc772eeeff0e:9:4"
" атевц и иьтрапаноб оген у азалГ";"огонтищаз";"Глаза у него бонапартьи и цвета";"защитного";" ";"френч.";"В. В. Маяковский. «Царям / дворец / построил Растрелли…» [Хорошо, 3] (1927)";"В. В. Маяковский";"1893";"«Царям / дворец / построил Растрелли…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"44";"219";"Глаза у него бонапартьи и цвета защитного френч.";"e310fa335a2f66cf26ff06a42a5ea0c4:6:6"
" И ";"юунреч";"И";"черную";" ";"корку?";"В. В. Маяковский. «Царям / дворец / построил Растрелли…» [Хорошо, 3] (1927)";"В. В. Маяковский";"1893";"«Царям / дворец / построил Растрелли…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"44";"219";"На воду?  И черную корку? При чем тут Совет?";"e310fa335a2f66cf26ff06a42a5ea0c4:39:1"
" ― ыв ьсетесен ецсоненорб ан ецнат мокснаеко";"омярп";"океанском танце на броненосце несетесь вы ―";"прямо";" ";"и мимо угольных станций.";"В. В. Маяковский. «Это что ж за такая за нефть?..» [Баку, 2] (1927)";"В. В. Маяковский";"1893";"«Это что ж за такая за нефть?..»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"23";"192";"Через волну в океанском танце на броненосце несетесь вы ― прямо и мимо угольных станций.";"2b27d7f7675e7a1803b3a27e05441271:5:9"
" абен оготсич С";"мынреч";"С чистого неба";"черным";" ";"коршуном наземь бомбу смертельную брось.";"В. В. Маяковский. «Это что ж за такая за нефть?..» [Баку, 2] (1927)";"В. В. Маяковский";"1893";"«Это что ж за такая за нефть?..»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"23";"192";"С чистого неба черным коршуном наземь бомбу смертельную брось.";"2b27d7f7675e7a1803b3a27e05441271:13:3"
" В";"еонсарк";"В";"красное";" ";"здание на заседание.";"В. В. Маяковский. «Я / земной шар / чуть не весь / обошел…» [Хорошо, 19] (1927)";"В. В. Маяковский";"1893";"«Я / земной шар / чуть не весь / обошел…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"78";"336";"Пыль взбили шиной губатой ― в моем автомобиле мои депутаты. В красное здание на заседание.";"fc38658b5ece5887107b046bb0f4d42e:18:1"
"";"еывозоР";"";"Розовые";" ";"лица.";"В. В. Маяковский. «Я / земной шар / чуть не весь / обошел…» [Хорошо, 19] (1927)";"В. В. Маяковский";"1893";"«Я / земной шар / чуть не весь / обошел…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"78";"336";"Сидите, не совейте В моем Моссовете. Розовые лица.";"fc38658b5ece5887107b046bb0f4d42e:20:0"
" ревьловеР";"тлеж";"Револьвер";"желт";". ";"";"В. В. Маяковский. «Я / земной шар / чуть не весь / обошел…» [Хорошо, 19] (1927)";"В. В. Маяковский";"1893";"«Я / земной шар / чуть не весь / обошел…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"78";"336";"Револьвер желт. Моя милиция меня бережет.";"fc38658b5ece5887107b046bb0f4d42e:21:1"
"";"йиниС";"";"Синий";" ";"шелк!";"В. В. Маяковский. «Я / земной шар / чуть не весь / обошел…» [Хорошо, 19] (1927)";"В. В. Маяковский";"1893";"«Я / земной шар / чуть не весь / обошел…»";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"78";"336";"Надо мною небо. Синий шелк! Никогда не было так хорошо!";"fc38658b5ece5887107b046bb0f4d42e:27:0"
" еклим к ам -ьсип от -семв";"омярп";"вмес- то пись- ма к милке";"прямо";" ";"шли телеграммы.";"В. В. Маяковский. Автобусом по Москве  («Десять прошло. / Понимаете? / Десять!..») (1927)";"В. В. Маяковский";"1893";"Автобусом по Москве  («Десять прошло. / Понимаете? / Десять!..»)";"1927";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"31";"201";"Влю- блен весь- ма ― вмес- то пись- ма к милке прямо шли телеграммы.";"0e8c65f8c20e3e42c7f2869c3637c322:23:10"
