"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
" :яслунтем тоТ";"мынмет";"Тот метнулся:";"темным";" ";"бредом Вдруг ворвался в душу сам";"Н. С. Гумилев. Всадник  («Всадник ехал по дороге…») (1916)";"Н. С. Гумилев";"1886";"Всадник  («Всадник ехал по дороге…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"13";"133";"Тот метнулся: темным бредом Вдруг ворвался в душу сам Древний ужас, тот, что ведом В мире только лошадям.";"5d3c89c5206e9fc3a2aa92da06b61fd0:4:2"
" ,йинесяртелмез луг йиньлаД";"хыртсеП";"Дальний гул землетрясений,";"Пестрых";" ";"тигров хищный вой И победы привидений";"Н. С. Гумилев. Всадник  («Всадник ехал по дороге…») (1916)";"Н. С. Гумилев";"1886";"Всадник  («Всадник ехал по дороге…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"13";"133";"Дальний гул землетрясений, Пестрых тигров хищный вой И победы привидений Над живыми в час ночной.";"5d3c89c5206e9fc3a2aa92da06b61fd0:5:3"
" икидзовг еынморгО :ьратсв как ,микат рим";"еынсарк";"мир таким, как встарь: Огромные гвоздики";"красные";" ";"И на гвоздиках спит дикарь;";"Н. С. Гумилев. Второй год  («И год второй к концу склоняется…») (1916)";"Н. С. Гумилев";"1886";"Второй год  («И год второй к концу склоняется…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"9";"108";"Иль зори будущие ясные Увидят мир таким, как встарь: Огромные гвоздики красные И на гвоздиках спит дикарь;";"d73f2469f71f0c2af168e48fbb0cd303:5:11"
" еынриж тюавигятаз есв И ,иджод онешеб";"еынелез-олтевС";"бешено дожди, И все затягивают жирные";"Светло-зеленые";" ";"хвощи.";"Н. С. Гумилев. Второй год  («И год второй к концу склоняется…») (1916)";"Н. С. Гумилев";"1886";"Второй год  («И год второй к концу склоняется…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"9";"108";"Чудовищ слышны ревы лирные, Вдруг хлещут бешено дожди, И все затягивают жирные Светло-зеленые хвощи.";"d73f2469f71f0c2af168e48fbb0cd303:6:12"
" ыдороб латупС йынжалв ретев авилаз тО";"еыдес";"От залива ветер влажный Спутал бороды";"седые";".  ";"";"Н. С. Гумилев. Генуя  («В Генуе, в палаццо дожей…») (1916)";"Н. С. Гумилев";"1886";"Генуя  («В Генуе, в палаццо дожей…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"80";"С блеском глаз, с усмешкой важной, Как живые, неживые… От залива ветер влажный Спутал бороды седые.";"991f6048ab08f0485362f22a5e9a8f77:3:15"
" ястежак енм риМ алкетс еыннагзырбаз меджод";"мыбяр";"дождем забрызганные стекла Мир мне кажется";"рябым";"; ";"Я гляжу: ничто в нем не";"Н. С. Гумилев. Дождь  («Сквозь дождем забрызганные стекла…») (1916)";"Н. С. Гумилев";"1886";"Дождь  («Сквозь дождем забрызганные стекла…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"91";"Сквозь дождем забрызганные стекла Мир мне кажется рябым; Я гляжу: ничто в нем не поблекло И не сделалось чужим.";"ad5680d158ff98545801589ae8f743fd:1:7"
" ен мен в отчин :ужялг Я";"олкелбоп";"Я гляжу: ничто в нем не";"поблекло";" ";"И не сделалось чужим.";"Н. С. Гумилев. Дождь  («Сквозь дождем забрызганные стекла…») (1916)";"Н. С. Гумилев";"1886";"Дождь  («Сквозь дождем забрызганные стекла…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"91";"Сквозь дождем забрызганные стекла Мир мне кажется рябым; Я гляжу: ничто в нем не поблекло И не сделалось чужим.";"ad5680d158ff98545801589ae8f743fd:1:14"
" хачут в убен авалс ,авалС";"хынреч";"Слава, слава небу в тучах";"черных";"! ";"";"Н. С. Гумилев. Дождь  («Сквозь дождем забрызганные стекла…») (1916)";"Н. С. Гумилев";"1886";"Дождь  («Сквозь дождем забрызганные стекла…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"91";"Капли в лужах плещутся размерней И бормочут свой псалом, Как монашенки в часы вечерни, Торопливым голоском. Слава, слава небу в тучах черных!";"ad5680d158ff98545801589ae8f743fd:4:5"
" В хынрог веьверед ыловтс быр отсемВ";"йонтум";"Вместо рыб стволы деревьев горных В";"мутной";" ";"мечутся воде.";"Н. С. Гумилев. Дождь  («Сквозь дождем забрызганные стекла…») (1916)";"Н. С. Гумилев";"1886";"Дождь  («Сквозь дождем забрызганные стекла…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"91";"То ― река весною, где Вместо рыб стволы деревьев горных В мутной мечутся воде.";"ad5680d158ff98545801589ae8f743fd:5:10"
" В еднегел оп ,тежом ьтыб ,адгок";"йынелез";"когда, быть может, по легенде В";"зеленый";" ";"сумрак входит Дамаянти».";"Н. С. Гумилев. Ислам  («В ночном кафе мы молча пили кьянти…») (1916)";"Н. С. Гумилев";"1886";"Ислам  («В ночном кафе мы молча пили кьянти…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"83";"И я ему заметил: «Перестаньте, Мой друг, презрительного корчить дэнди В тот час, когда, быть может, по легенде В зеленый сумрак входит Дамаянти».";"97cab69fd2982561f46e547b758aa1e7:3:19"
" отч ,ьл етеанз ыВ";"йынреч";"Вы знаете ль, что";"черный";" ";"камень Кабы Поддельным признан был на";"Н. С. Гумилев. Ислам  («В ночном кафе мы молча пили кьянти…») (1916)";"Н. С. Гумилев";"1886";"Ислам  («В ночном кафе мы молча пили кьянти…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"83";"Вы знаете ль, что черный камень Кабы Поддельным признан был на той неделе?»";"97cab69fd2982561f46e547b758aa1e7:5:4"
"";"яабулоГ";"";"Голубая";" ";"беседка Посредине реки, Как плетеная клетка";"Н. С. Гумилев. Китайская девушка  («Голубая беседка…») (1916)";"Н. С. Гумилев";"1886";"Китайская девушка  («Голубая беседка…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"80";"Голубая беседка Посредине реки, Как плетеная клетка, Где живут мотыльки.";"0cd25eefc6d2b6e2853f6ee41c0a58e7:1:0"
" тещелБ ыцитп йоксечиллатеМ ,зор хыворофраф тсуК";"мотолоз";"Куст фарфоровых роз, Металлической птицы Блещет";"золотом";" ";"хвост.";"Н. С. Гумилев. Китайская девушка  («Голубая беседка…») (1916)";"Н. С. Гумилев";"1886";"Китайская девушка  («Голубая беседка…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"80";"У меня же в темнице Куст фарфоровых роз, Металлической птицы Блещет золотом хвост.";"0cd25eefc6d2b6e2853f6ee41c0a58e7:4:11"
" ан гим ан вункьлеМ";"монмет";"Мелькнув на миг на";"темном";" ";"фоне, Он зачаровывает взор.";"Н. С. Гумилев. Командиру 5-го александрийского полка  («В вечерний час на небосклоне…») (1916)";"Н. С. Гумилев";"1886";"Командиру 5-го александрийского полка  («В вечерний час на небосклоне…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"5";"53";"Мелькнув на миг на темном фоне, Он зачаровывает взор.";"16624df5197a67acfc89653cf635b303:2:4"
" мынсаркерП ,мороетем ончот еж микаТ";"мынненго";"Таким же точно метеором, Прекрасным";"огненным";" ";"лучом, Пред нашим изумленным взором И";"Н. С. Гумилев. Командиру 5-го александрийского полка  («В вечерний час на небосклоне…») (1916)";"Н. С. Гумилев";"1886";"Командиру 5-го александрийского полка  («В вечерний час на небосклоне…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"5";"53";"Таким же точно метеором, Прекрасным огненным лучом, Пред нашим изумленным взором И вы явились пред полком.";"16624df5197a67acfc89653cf635b303:3:5"
"";"йынйокопС";"";"Спокойный";", ";"ясный и грустный, В ответ молчал";"Н. С. Гумилев. Леонард  («Три года чума и голод…») (1916)";"Н. С. Гумилев";"1886";"Леонард  («Три года чума и голод…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"9";"124";"Спокойный, ясный и грустный, В ответ молчал Леонард, А ночью скрылся из замка, Куда ― не узнал никто.";"3beb724bf201b3e3235987418b80835a:6:0"
" и хытанхом хабурс В ,икер йонняволо";"хынмет";"оловянной реки, В срубах мохнатых и";"темных";" ";"Странные есть мужики.";"Н. С. Гумилев. Мужик  («В чащах, в болотах огромных…») (1916)";"Н. С. Гумилев";"1886";"Мужик  («В чащах, в болотах огромных…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"15";"160";"В чащах, в болотах огромных, У оловянной реки, В срубах мохнатых и темных Странные есть мужики.";"d092e9cd4f13cfa6355545571db572fa:1:12"
" ляисорп тсерК йокцедолом идург ан И";"йотолоз";"И на груди молодецкой Крест просиял";"золотой";".  ";"";"Н. С. Гумилев. Мужик  («В чащах, в болотах огромных…») (1916)";"Н. С. Гумилев";"1886";"Мужик  («В чащах, в болотах огромных…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"15";"160";"Взглядом, улыбкою детской, Речью такой озорной, ― И на груди молодецкой Крест просиял золотой.";"d092e9cd4f13cfa6355545571db572fa:8:12"
" ан йом пурТ етигж ,еынвалсоварп ,ж";"монмет";"ж, православные, жгите Труп мой на";"темном";" ";"мосту, Пепел по ветру пустите… Кто";"Н. С. Гумилев. Мужик  («В чащах, в болотах огромных…») (1916)";"Н. С. Гумилев";"1886";"Мужик  («В чащах, в болотах огромных…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"15";"160";"«Что ж, православные, жгите Труп мой на темном мосту, Пепел по ветру пустите… Кто защитит сироту?";"d092e9cd4f13cfa6355545571db572fa:12:7"
" и йыншартс тотэ В огонмез автся";"йылтевс";"яства земного В этот страшный и";"светлый";" ";"час, Оттого, что Господне слово Лучше";"Н. С. Гумилев. Наступление  («Та страна, что могла быть раем…») (1916)";"Н. С. Гумилев";"1886";"Наступление  («Та страна, что могла быть раем…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"103";"Но не надо яства земного В этот страшный и светлый час, Оттого, что Господне слово Лучше хлеба питает нас.";"11b65f755dbb97638658bf384ec031a7:2:9"
" ,йером хынвенг ыдов илИ еывоморг ытолом";"еотолоЗ";"молоты громовые Или воды гневных морей,";"Золотое";" ";"сердце России Мерно бьется в груди";"Н. С. Гумилев. Наступление  («Та страна, что могла быть раем…») (1916)";"Н. С. Гумилев";"1886";"Наступление  («Та страна, что могла быть раем…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"103";"Словно молоты громовые Или воды гневных морей, Золотое сердце России Мерно бьется в груди моей.";"11b65f755dbb97638658bf384ec031a7:5:7"
" И ,ером теакревс ,ьламэ каК";"еыняргаб";"Как эмаль, сверкает море, И";"багряные";" ";"закаты На готическом соборе, Словно гарпии";"Н. С. Гумилев. Неаполь  («Как эмаль, сверкает море…») (1916)";"Н. С. Гумилев";"1886";"Неаполь  («Как эмаль, сверкает море…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"125";"Как эмаль, сверкает море, И багряные закаты На готическом соборе, Словно гарпии, крылаты; Но какой античной грязью Полон город, и не вдруг К золотому безобразью Нас приучит буйный юг.";"608401dd7b42212944e4af9d00a8e91d:1:5"
" К гурдв ен и ,дорог нолоП";"умотолоз";"Полон город, и не вдруг К";"золотому";" ";"безобразью Нас приучит буйный юг.";"Н. С. Гумилев. Неаполь  («Как эмаль, сверкает море…») (1916)";"Н. С. Гумилев";"1886";"Неаполь  («Как эмаль, сверкает море…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"125";"Как эмаль, сверкает море, И багряные закаты На готическом соборе, Словно гарпии, крылаты; Но какой античной грязью Полон город, и не вдруг К золотому безобразью Нас приучит буйный юг.";"608401dd7b42212944e4af9d00a8e91d:1:23"
" мокитноз доп отЧ ,икнажирап имахуд И";"мынелез";"И духами парижанки, Что под зонтиком";"зеленым";" ";"И несет креветок в банке; А";"Н. С. Гумилев. Неаполь  («Как эмаль, сверкает море…») (1916)";"Н. С. Гумилев";"1886";"Неаполь  («Как эмаль, сверкает море…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"125";"Пахнет рыбой, и лимоном, И духами парижанки, Что под зонтиком зеленым И несет креветок в банке; А за кучею навоза Два косматых старика Режут хлеб… Сальватор Роза Их провидел сквозь века.";"608401dd7b42212944e4af9d00a8e91d:2:10"
" едГ ,ынялоп ан ьчонлоп в итйыВ";"еыдес";"Выйти в полночь на поляны, Где";"седые";", ";"грозовые Скалы высятся венцом, Где засела";"Н. С. Гумилев. Неаполь  («Как эмаль, сверкает море…») (1916)";"Н. С. Гумилев";"1886";"Неаполь  («Как эмаль, сверкает море…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"125";"Здесь не жарко, с моря веют Белобрысые туманы, Все хотят и все не смеют Выйти в полночь на поляны, Где седые, грозовые Скалы высятся венцом, Где засела малярия С желтым бешеным лицом.";"608401dd7b42212944e4af9d00a8e91d:3:20"
" С яирялам алесаз едГ ,моцнев ястясыв";"мытлеж";"высятся венцом, Где засела малярия С";"желтым";" ";"бешеным лицом.";"Н. С. Гумилев. Неаполь  («Как эмаль, сверкает море…») (1916)";"Н. С. Гумилев";"1886";"Неаполь  («Как эмаль, сверкает море…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"125";"Здесь не жарко, с моря веют Белобрысые туманы, Все хотят и все не смеют Выйти в полночь на поляны, Где седые, грозовые Скалы высятся венцом, Где засела малярия С желтым бешеным лицом.";"608401dd7b42212944e4af9d00a8e91d:3:29"
" енго в тичыР еблотс ан ацичлов";"хыняргаб";"волчица на столбе Рычит в огне";"багряных";" ";"светов… Судьба Италии ― в судьбе Ее";"Н. С. Гумилев. Ода д’Аннуцио  («Опять волчица на столбе…») (1916)";"Н. С. Гумилев";"1886";"Ода д’Аннуцио  («Опять волчица на столбе…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"13";"187";"Опять волчица на столбе Рычит в огне багряных светов… Судьба Италии ― в судьбе Ее торжественных поэтов.";"20a87f1421b38525d07b28bd5aeee322:2:7"
" И ,кев йикосыв вотсугвА лыБ";"еытолоз";"Был Августов высокий век, И";"золотые";" ";"строки были; Спокойней величавых рек, С";"Н. С. Гумилев. Ода д’Аннуцио  («Опять волчица на столбе…») (1916)";"Н. С. Гумилев";"1886";"Ода д’Аннуцио  («Опять волчица на столбе…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"13";"187";"Был Августов высокий век, И золотые строки были; Спокойней величавых рек, С ней разговаривал Виргилий.";"20a87f1421b38525d07b28bd5aeee322:3:5"
" ;илыб икортс еытолоз И ,кев йикосыв";"йенйокопС";"высокий век, И золотые строки были;";"Спокойней";" ";"величавых рек, С ней разговаривал Виргилий.";"Н. С. Гумилев. Ода д’Аннуцио  («Опять волчица на столбе…») (1916)";"Н. С. Гумилев";"1886";"Ода д’Аннуцио  («Опять волчица на столбе…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"13";"187";"Был Августов высокий век, И золотые строки были; Спокойней величавых рек, С ней разговаривал Виргилий.";"20a87f1421b38525d07b28bd5aeee322:3:8"
" киннангзИ адурт огонрим то лажеБ ,иревд";"йынделб";"двери, Бежал от мирного труда Изгнанник";"бледный";", ";"Алигьери.";"Н. С. Гумилев. Ода д’Аннуцио  («Опять волчица на столбе…») (1916)";"Н. С. Гумилев";"1886";"Ода д’Аннуцио  («Опять волчица на столбе…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"13";"187";"Был век печали; и тогда, Как враг в ее стучался двери, Бежал от мирного труда Изгнанник бледный, Алигьери.";"20a87f1421b38525d07b28bd5aeee322:4:16"
" ером А";"йенис";"А море";"синей";" ";"пеленой Легло вокруг, как мощь и";"Н. С. Гумилев. Ода д’Аннуцио  («Опять волчица на столбе…») (1916)";"Н. С. Гумилев";"1886";"Ода д’Аннуцио  («Опять волчица на столбе…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"13";"187";"А море синей пеленой Легло вокруг, как мощь и слава Италии, как щит святой Ее стариннейшего права.";"20a87f1421b38525d07b28bd5aeee322:9:2"
" йещюахуогалб В ,юилигриВ еынзебюл ,атсеМ ― юилициС";"йонномил";"Сицилию ― Места, любезные Виргилию, В благоухающей";"лимонной";" ";"Трущобе сложишь стих влюбленный.";"Н. С. Гумилев. Отъезжающему  («Нет, я не в том тебе завидую…») (1916)";"Н. С. Гумилев";"1886";"Отъезжающему  («Нет, я не в том тебе завидую…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"114";"И Рим увидишь, и Сицилию ― Места, любезные Виргилию, В благоухающей лимонной Трущобе сложишь стих влюбленный.";"52a9f1b1cdec6ffc1602718db8d39b87:2:10"
" В ыциннемзи хакур в ябет ялд";"моньлатсурх";"для тебя в руках изменницы В";"хрустальном";" ";"кубке нектар пенится, И огнедышащей беседы";"Н. С. Гумилев. Отъезжающему  («Нет, я не в том тебе завидую…») (1916)";"Н. С. Гумилев";"1886";"Отъезжающему  («Нет, я не в том тебе завидую…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"114";"Ведь для тебя в руках изменницы В хрустальном кубке нектар пенится, И огнедышащей беседы Ты знаешь молнии и бреды.";"52a9f1b1cdec6ffc1602718db8d39b87:5:7"
" ханев хынтинарг В оняьп яащюутнуб ,ьворк";"хынчармус";"кровь, бунтующая пьяно В гранитных венах";"сумрачных";" ";"церквей.";"Н. С. Гумилев. Падуанский собор  («Да, этот храм и дивен и печален…») (1916)";"Н. С. Гумилев";"1886";"Падуанский собор  («Да, этот храм и дивен и печален…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"8";"101";"Растет и падает напев органа И вновь растет полнее и страшней, Как будто кровь, бунтующая пьяно В гранитных венах сумрачных церквей.";"f8f3334ce261193e3f7bc1c0df1d84e7:2:19"
" водовс хитэ доп-зи ыб ьтажеБ ,лет";"хынмет";"тел, Бежать бы из-под этих сводов";"темных";", ";"Пока соблазн душой не овладел.";"Н. С. Гумилев. Падуанский собор  («Да, этот храм и дивен и печален…») (1916)";"Н. С. Гумилев";"1886";"Падуанский собор  («Да, этот храм и дивен и печален…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"8";"101";"От пурпура, от мучеников томных, От белизны их обнаженных тел, Бежать бы из-под этих сводов темных, Пока соблазн душой не овладел.";"f8f3334ce261193e3f7bc1c0df1d84e7:3:15"
" месвоС аланак огоксромирп ыдов то маТ";"йонелез";"Там от воды приморского канала Совсем";"зеленой";" ";"кажется стена.";"Н. С. Гумилев. Падуанский собор  («Да, этот храм и дивен и печален…») (1916)";"Н. С. Гумилев";"1886";"Падуанский собор  («Да, этот храм и дивен и печален…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"8";"101";"В глухой таверне старого квартала Сесть на террасе и спросить вина, Там от воды приморского канала Совсем зеленой кажется стена.";"f8f3334ce261193e3f7bc1c0df1d84e7:4:17"
" янем ладж едГ ,тенибак йикосыв в";"йынйокопс";"в высокий кабинет, Где ждал меня";"спокойный";" ";"и учтивый, Слегка седеющий поэт.";"Н. С. Гумилев. Памяти Анненского  («К таким нежданным и певучим бредням…») (1916)";"Н. С. Гумилев";"1886";"Памяти Анненского  («К таким нежданным и певучим бредням…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"10";"174";"Я помню дни: я, робкий, торопливый, Входил в высокий кабинет, Где ждал меня спокойный и учтивый, Слегка седеющий поэт.";"c2fdfbde2c5a9c764c1adadc035868ee:2:13"
" как ,яртомс овичмудаЗ ,йен ан ьтедис";"инис";"сидеть на ней, Задумчиво смотря, как";"сини";" ";"дали В червонном золоте аллей.";"Н. С. Гумилев. Памяти Анненского  («К таким нежданным и певучим бредням…») (1916)";"Н. С. Гумилев";"1886";"Памяти Анненского  («К таким нежданным и певучим бредням…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"10";"174";"… Скамью я знаю в парке; мне сказали, Что он любил сидеть на ней, Задумчиво смотря, как сини дали В червонном золоте аллей.";"c2fdfbde2c5a9c764c1adadc035868ee:6:16"
" В илад инис как ,яртомс овичмудаЗ";"монновреч";"Задумчиво смотря, как сини дали В";"червонном";" ";"золоте аллей.";"Н. С. Гумилев. Памяти Анненского  («К таким нежданным и певучим бредням…») (1916)";"Н. С. Гумилев";"1886";"Памяти Анненского  («К таким нежданным и певучим бредням…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"10";"174";"… Скамью я знаю в парке; мне сказали, Что он любил сидеть на ней, Задумчиво смотря, как сини дали В червонном золоте аллей.";"c2fdfbde2c5a9c764c1adadc035868ee:6:19"
" ,йыню нО ,ызум тябюл анвадзи огЕ";"йылтевс";"Его издавна любят музы, Он юный,";"светлый";", ";"он герой, Он поднял голову Медузы";"Н. С. Гумилев. Персей  («Его издавна любят музы…») (1916)";"Н. С. Гумилев";"1886";"Персей  («Его издавна любят музы…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"67";"Его издавна любят музы, Он юный, светлый, он герой, Он поднял голову Медузы Стальной, стремительной рукой.";"3f9800f17e7c11817f60bd78f069ef2d:2:6"
" ызудеМ уволог ляндоп нО ,йорег но";"йоньлатС";"он герой, Он поднял голову Медузы";"Стальной";", ";"стремительной рукой.";"Н. С. Гумилев. Персей  («Его издавна любят музы…») (1916)";"Н. С. Гумилев";"1886";"Персей  («Его издавна любят музы…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"6";"67";"Его издавна любят музы, Он юный, светлый, он герой, Он поднял голову Медузы Стальной, стремительной рукой.";"3f9800f17e7c11817f60bd78f069ef2d:2:13"
" И ынеиС ромарм йынратня ,О";"йылеб-ончолом";"О, янтарный мрамор Сиены И";"молочно-белый";" ";"Каррары!";"Н. С. Гумилев. Пиза  («Солнце жжет высокие стены…») (1916)";"Н. С. Гумилев";"1886";"Пиза  («Солнце жжет высокие стены…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"9";"102";"О, янтарный мрамор Сиены И молочно-белый Каррары!";"da974d08c4b0678364b472a271176213:2:5"
" есВ";"онйокопс";"Все";"спокойно";" ";"под небом ясным; Вот, окончив псалом";"Н. С. Гумилев. Пиза  («Солнце жжет высокие стены…») (1916)";"Н. С. Гумилев";"1886";"Пиза  («Солнце жжет высокие стены…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"9";"102";"Все спокойно под небом ясным; Вот, окончив псалом последний, Возвращаются дети в красном По домам от поздней обедни.";"da974d08c4b0678364b472a271176213:3:1"
" в итед ястюащарвзоВ ,йинделсоп моласп вичноко";"монсарк";"окончив псалом последний, Возвращаются дети в";"красном";" ";"По домам от поздней обедни.";"Н. С. Гумилев. Пиза  («Солнце жжет высокие стены…») (1916)";"Н. С. Гумилев";"1886";"Пиза  («Солнце жжет высокие стены…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"9";"102";"Все спокойно под небом ясным; Вот, окончив псалом последний, Возвращаются дети в красном По домам от поздней обедни.";"da974d08c4b0678364b472a271176213:3:12"
" ,ино ж едГ";"еыворус";"Где ж они,";"суровые";" ";"громы Золотой тосканской равнины, Ненасытная страсть";"Н. С. Гумилев. Пиза  («Солнце жжет высокие стены…») (1916)";"Н. С. Гумилев";"1886";"Пиза  («Солнце жжет высокие стены…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"9";"102";"Где ж они, суровые громы Золотой тосканской равнины, Ненасытная страсть Содомы И голодный вопль Уголино?";"da974d08c4b0678364b472a271176213:4:3"
" ыморг еыворус ,ино ж едГ";"йотолоЗ";"Где ж они, суровые громы";"Золотой";" ";"тосканской равнины, Ненасытная страсть Содомы И";"Н. С. Гумилев. Пиза  («Солнце жжет высокие стены…») (1916)";"Н. С. Гумилев";"1886";"Пиза  («Солнце жжет высокие стены…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"9";"102";"Где ж они, суровые громы Золотой тосканской равнины, Ненасытная страсть Содомы И голодный вопль Уголино?";"da974d08c4b0678364b472a271176213:4:5"
" ,еолыб И ,мищятсм ,еджерп как ,ястеатсО";"еонмет";"Остается, как прежде, мстящим, И былое,";"темное";" ";"бремя, Продолжает жить в настоящем.";"Н. С. Гумилев. Пиза  («Солнце жжет высокие стены…») (1916)";"Н. С. Гумилев";"1886";"Пиза  («Солнце жжет высокие стены…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"9";"102";"Все проходит, как тень, но время Остается, как прежде, мстящим, И былое, темное бремя, Продолжает жить в настоящем.";"da974d08c4b0678364b472a271176213:7:12"
" инериС иктев иляваЗ …алшУ";"йобулог";"Ушла… Завяли ветки Сирени";"голубой";", ";"И даже чижик в клетке Заплакал";"Н. С. Гумилев. Почтовый чиновник  («Ушла… Завяли ветки…») (1916)";"Н. С. Гумилев";"1886";"Почтовый чиновник  («Ушла… Завяли ветки…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"8";"100";"Ушла… Завяли ветки Сирени голубой, И даже чижик в клетке Заплакал надо мной.";"87d438a6172a6cb3a56f789a5f5d17cd:1:4"
" итгок – ужив я тоВ";"еыньлатс";"Вот я вижу – когти";"стальные";" ";"Наклоняются надо мной, Словно струи дрожат";"Н. С. Гумилев. Птица  («Я не смею больше молиться…») (1916)";"Н. С. Гумилев";"1886";"Птица  («Я не смею больше молиться…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"7";"88";"Вот я вижу – когти стальные Наклоняются надо мной, Словно струи дрожат речные, Озаряемые луной.";"f7b4905c655d6ef94c7d0e5fadd78146:3:4"
" как ,ьчон юнмоп Я";"юунреч";"Я помню ночь, как";"черную";" ";"наяду, В морях под знаком Южного";"Н. С. Гумилев. Пятистопные ямбы  («Я помню ночь, как черную наяду…») (1916)";"Н. С. Гумилев";"1886";"Пятистопные ямбы  («Я помню ночь, как черную наяду…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"23";"449";"Я помню ночь, как черную наяду, В морях под знаком Южного Креста.";"ed0e939c42d539b793a2c6fc283f0fcd:2:4"
" ьтажс ежад иН ,я ьтаволецоп лемс";"хындолох";"смел поцеловать я, Ни даже сжать";"холодных";", ";"тонких рук.";"Н. С. Гумилев. Пятистопные ямбы  («Я помню ночь, как черную наяду…») (1916)";"Н. С. Гумилев";"1886";"Пятистопные ямбы  («Я помню ночь, как черную наяду…»)";"1916";"художественная";"";"";"";"1988";"книга";"омонимия не снята";"";"23";"449";"Твоих волос не смел поцеловать я, Ни даже сжать холодных, тонких рук.";"ed0e939c42d539b793a2c6fc283f0fcd:11:9"
