"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
" ― еолеБ ― еонелеЗ :ялоп ирт ,мешан инеманз";"еолА";"знамени нашем, три поля: Зеленое ― Белое ―";"Алое";".  ";"";"З. Н. Гиппиус. Молодое знамя  («Развейся, развейся, летучее знамя!..») (1915)";"З. Н. Гиппиус";"1869";"Молодое знамя  («Развейся, развейся, летучее знамя!..»)";"1915";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"39";"Три поля на знамени нашем, три поля: Зеленое ― Белое ― Алое.";"008b2c2962cf0244b90624e8b6cc8eda:5:9"
" :атевто авД";"йыволил";"Два ответа:";"лиловый";" ";"и зеленый, два ответа, и они";"З. Н. Гиппиус. Не о том (отвечавшим)  («Два ответа: лиловый и зеленый…») (1915)";"З. Н. Гиппиус";"1869";"Не о том (отвечавшим)  («Два ответа: лиловый и зеленый…»)";"1915";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"17";"151";"Два ответа: лиловый и зеленый, два ответа, и они одинаковы; быть может, и разные у нас знамена, быть может ― своя дорога у всякого, и мы, страдая, идем, идем…";"987914dcc4296110e532a65df0043873:1:2"
" и йыволил :атевто авД";"йынелез";"Два ответа: лиловый и";"зеленый";", ";"два ответа, и они одинаковы; быть";"З. Н. Гиппиус. Не о том (отвечавшим)  («Два ответа: лиловый и зеленый…») (1915)";"З. Н. Гиппиус";"1869";"Не о том (отвечавшим)  («Два ответа: лиловый и зеленый…»)";"1915";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"17";"151";"Два ответа: лиловый и зеленый, два ответа, и они одинаковы; быть может, и разные у нас знамена, быть может ― своя дорога у всякого, и мы, страдая, идем, идем…";"987914dcc4296110e532a65df0043873:1:4"
" к тедирп йищиН";"мылеб";"Нищий придет к";"белым";" ";"воротам в рубище рабства, унылый, как";"З. Н. Гиппиус. Не о том (отвечавшим)  («Два ответа: лиловый и зеленый…») (1915)";"З. Н. Гиппиус";"1869";"Не о том (отвечавшим)  («Два ответа: лиловый и зеленый…»)";"1915";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"17";"151";"Нищий придет к белым воротам в рубище рабства, унылый, как прежде…";"987914dcc4296110e532a65df0043873:12:3"
"-окбыз ― еджерП мешан В";"отачмыд";"В нашем Прежде ― зыбко-";"дымчато";", ";"А в Теперь ― и мглы, и";"З. Н. Гиппиус. Неразнимчато  («В нашем Прежде — зыбко-дымчато…») (1915)";"З. Н. Гиппиус";"1869";"Неразнимчато  («В нашем Прежде — зыбко-дымчато…»)";"1915";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"5";"23";"В нашем Прежде ― зыбко-дымчато, А в Теперь ― и мглы, и тьмы.";"b79819cbd3cbf1865d6b72a181a2f9f6:1:4"
" итсоньледерп В";"йоворус";"В предельности";"суровой";" ";"Нет «жаль» и нет «не жаль»…";"З. Н. Гиппиус. О Польше  («Я стал жесток, быть может…») (1915)";"З. Н. Гиппиус";"1869";"О Польше  («Я стал жесток, быть может…»)";"1915";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"8";"45";"В предельности суровой Нет «жаль» и нет «не жаль»…";"51da16a66cd12a0b0ceccfb8aab20017:4:2"
" теацрем авде хытунгивдосулоп цинсер ьзовкс И";"йынделб";"И сквозь ресниц полусодвигнутых едва мерцает";"бледный";" ";"взгляд.";"З. Н. Гиппиус. <Оле>  («Безвольность рук твоих раскинутых…») (1914)";"З. Н. Гиппиус";"1869";"<Оле>  («Безвольность рук твоих раскинутых…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"9";"67";"И сквозь ресниц полусодвигнутых едва мерцает бледный взгляд.";"ea65cd63901f3bdb6f7667f8dfdb225d:3:6"
" тиняьп яинелд и итсокотсеж янем ,онвар";"еондолох";"равно, меня жестокости и дления пьянит";"холодное";" ";"вино.";"З. Н. Гиппиус. <Оле>  («Безвольность рук твоих раскинутых…») (1914)";"З. Н. Гиппиус";"1869";"<Оле>  («Безвольность рук твоих раскинутых…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"9";"67";"Пусть не люблю ― нет сожаления, пусть ты не любишь ― всё равно, меня жестокости и дления пьянит холодное вино.";"ea65cd63901f3bdb6f7667f8dfdb225d:6:16"
" онО ";"олтевс";"Оно";"светло";", ";"и нас обоих исковеркало его бездонное";"З. Н. Гиппиус. <Оле>  («Безвольность рук твоих раскинутых…») (1914)";"З. Н. Гиппиус";"1869";"<Оле>  («Безвольность рук твоих раскинутых…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"9";"67";"Оно светло, и нас обоих исковеркало его бездонное стекло.  до 1914 (?)";"ea65cd63901f3bdb6f7667f8dfdb225d:8:1"
" юодоВ ,мяром оп ямалп и мыд";"юола";"дым и пламя по морям, Водою";"алою";" ";"одел ты сушу.";"З. Н. Гиппиус. Адонаи  («Твои народы вопиют: доколь?..») (1914)";"З. Н. Гиппиус";"1869";"Адонаи  («Твои народы вопиют: доколь?..»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"16";"113";"Ты розлил дым и пламя по морям, Водою алою одел ты сушу.";"182503657d08ec561e3b8d24903ffd9e:7:8"
"-онмыд к ьсинсокирп ,О";"йоворгаб";"О, прикоснись к дымно-";"багровой";" ";"мгле Не древнею грозою, ― а Любовью.";"З. Н. Гиппиус. Адонаи  («Твои народы вопиют: доколь?..») (1914)";"З. Н. Гиппиус";"1869";"Адонаи  («Твои народы вопиют: доколь?..»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"16";"113";"О, прикоснись к дымно-багровой мгле Не древнею грозою, ― а Любовью.";"182503657d08ec561e3b8d24903ffd9e:12:4"
" худ йоМ юьтсонжемс йоньлетагорт хи как";"йоньлатс";"как их трогательной смежностью Мой дух";"стальной";" ";"обворожен!";"З. Н. Гиппиус. Банальностям  («Не покидаю острой кручи я…») (1914)";"З. Н. Гиппиус";"1869";"Банальностям  («Не покидаю острой кручи я…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"16";"103";"О как их трогательной смежностью Мой дух стальной обворожен!";"24a85439b68ce20d4486b5882745dcbe:5:7"
" ";"еолеБ";"";"Белое";" ";"";"З. Н. Гиппиус. Белое  («Рождество, праздник детский, белый…») (1914)";"З. Н. Гиппиус";"1869";"Белое  («Рождество, праздник детский, белый…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"66";"Белое";"0fb5a8e23592023855123a4f79ead368:0:0"
" ,йикстед киндзарп ,овтседжоР";"йылеб";"Рождество, праздник детский,";"белый";", ";"когда счастливы самые несчастные…";"З. Н. Гиппиус. Белое  («Рождество, праздник детский, белый…») (1914)";"З. Н. Гиппиус";"1869";"Белое  («Рождество, праздник детский, белый…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"66";"Рождество, праздник детский, белый, когда счастливы самые несчастные…";"0fb5a8e23592023855123a4f79ead368:1:3"
" ироз илалыпаз ыботч ,алетох ашуд ил";"еынсарк";"ли душа хотела, чтобы запылали зори";"красные";"?  ";"";"З. Н. Гиппиус. Белое  («Рождество, праздник детский, белый…») (1914)";"З. Н. Гиппиус";"1869";"Белое  («Рождество, праздник детский, белый…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"66";"Наша ли душа хотела, чтобы запылали зори красные?";"0fb5a8e23592023855123a4f79ead368:3:7"
" имамыд аз яаксмеелфиВ адзевЗ";"имыла";"Звезда Вифлеемская за дымами";"алыми";"… ";"";"З. Н. Гиппиус. Белое  («Рождество, праздник детский, белый…») (1914)";"З. Н. Гиппиус";"1869";"Белое  («Рождество, праздник детский, белый…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"66";"Ты взыщешь, Господи, но с нас ли, с нас ли? Звезда Вифлеемская за дымами алыми… И мы не знаем, где Царские ясли, но всё же идем ногами усталыми.";"0fb5a8e23592023855123a4f79ead368:5:4"
" уджедо йещюаджебоп йад ,еьнериму йеовТ елмез";"юулеб";"земле Твоей умиренье, дай побеждающей одежду";"белую";"…  Декабрь 1914   ";"";"З. Н. Гиппиус. Белое  («Рождество, праздник детский, белый…») (1914)";"З. Н. Гиппиус";"1869";"Белое  («Рождество, праздник детский, белый…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"66";"Боже, прими нашу мольбу несмелую: дай земле Твоей умиренье, дай побеждающей одежду белую…  Декабрь 1914";"0fb5a8e23592023855123a4f79ead368:8:12"
" ынетС";"ылеб";"Стены";"белы";" ";"в полуночный час.";"З. Н. Гиппиус. На — крест  («Стены белы в полуночный час…») (1914)";"З. Н. Гиппиус";"1869";"На — крест  («Стены белы в полуночный час…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"53";"На ― крест Стены белы в полуночный час. Вас ли бояться, ― отмены, измены?";"6e865b97d940f5d5cc54b9efd015f684:1:1"
"";"ылеБ";"";"Белы";" ";"стены поздних часов.1914";"З. Н. Гиппиус. На — крест  («Стены белы в полуночный час…») (1914)";"З. Н. Гиппиус";"1869";"На — крест  («Стены белы в полуночный час…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"53";"Слов не надо ― хотения смелы. Белы стены поздних часов.1914";"6e865b97d940f5d5cc54b9efd015f684:9:0"
" тядорб ичевс йовоксов ,йончоле отсемВ";"еылеб";"Вместо елочной, восковой свечи бродят";"белые";" ";"прожекторов лучи, сверкают сизые стальные мечи";"З. Н. Гиппиус. Наше рождество  («Вместо елочной, восковой свечи…») (1914)";"З. Н. Гиппиус";"1869";"Наше рождество  («Вместо елочной, восковой свечи…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"9";"61";"Вместо елочной, восковой свечи бродят белые прожекторов лучи, сверкают сизые стальные мечи вместо елочной, восковой свечи.";"a94d9b1516b6f7b2e679999db639f996:1:5"
" тюакревс ,ичул вороткежорп еылеб тядорб ичевс";"еызис";"свечи бродят белые прожекторов лучи, сверкают";"сизые";" ";"стальные мечи вместо елочной, восковой свечи.";"З. Н. Гиппиус. Наше рождество  («Вместо елочной, восковой свечи…») (1914)";"З. Н. Гиппиус";"1869";"Наше рождество  («Вместо елочной, восковой свечи…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"9";"61";"Вместо елочной, восковой свечи бродят белые прожекторов лучи, сверкают сизые стальные мечи вместо елочной, восковой свечи.";"a94d9b1516b6f7b2e679999db639f996:1:9"
" еызис тюакревс ,ичул вороткежорп еылеб тядорб";"еыньлатс";"бродят белые прожекторов лучи, сверкают сизые";"стальные";" ";"мечи вместо елочной, восковой свечи.";"З. Н. Гиппиус. Наше рождество  («Вместо елочной, восковой свечи…») (1914)";"З. Н. Гиппиус";"1869";"Наше рождество  («Вместо елочной, восковой свечи…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"9";"61";"Вместо елочной, восковой свечи бродят белые прожекторов лучи, сверкают сизые стальные мечи вместо елочной, восковой свечи.";"a94d9b1516b6f7b2e679999db639f996:1:10"
" яндогес йокаК";"йытсинтяп";"Какой сегодня";"пятнистый";" ";"день: То оживляю дугу блестящую, То";"З. Н. Гиппиус. Переменно  («Какой сегодня пятнистый день…») (1914)";"З. Н. Гиппиус";"1869";"Переменно  («Какой сегодня пятнистый день…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"85";"Какой сегодня пятнистый день: То оживляю дугу блестящую, То вижу солнца слепого тень, По ширмам рдяной иглой скользящую.";"d37324d458c15bf49c76322f81878843:1:2"
" инвораж хактсеркереп аН ,угенс в ,удьл";"еыла";"льду, в снегу, На перекрестках жаровни";"алые";".  Январь 1914   ";"";"З. Н. Гиппиус. Переменно  («Какой сегодня пятнистый день…») (1914)";"З. Н. Гиппиус";"1869";"Переменно  («Какой сегодня пятнистый день…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"85";"Там жгут, колдуя, во льду, в снегу, На перекрестках жаровни алые.  Январь 1914";"d37324d458c15bf49c76322f81878843:11:10"
" ";"умокьненреЧ";"";"Черненькому";" ";"";"З. Н. Гиппиус. Черненькому  («Радостно люблю я тварное…») (1914)";"З. Н. Гиппиус";"1869";"Черненькому  («Радостно люблю я тварное…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"7";"34";"Черненькому Н. Г.";"057b93447985dc9f39e32f4a596b5376:0:0"
" оп как ,хреваН ,еонравт тидохсов ивбюл";"йолтевс";"любви восходит тварное, Наверх, как по";"светлой";" ";"дороге.";"З. Н. Гиппиус. Черненькому  («Радостно люблю я тварное…») (1914)";"З. Н. Гиппиус";"1869";"Черненькому  («Радостно люблю я тварное…»)";"1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"7";"34";"По любви восходит тварное, Наверх, как по светлой дороге.";"057b93447985dc9f39e32f4a596b5376:3:7"
" йомас оП";"йонмет";"По самой";"темной";" ";"ле- стнице Дойти до сча- стья.";"З. Н. Гиппиус. «Ищу напевных ше-/потов…» [Неуместные рифмы, 1] (1900-1914)";"З. Н. Гиппиус";"1869";"«Ищу напевных ше-/потов…»";"1900-1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"9";"90";"По самой темной ле- стнице Дойти до сча- стья.";"37ae265f8eaa901488191b0d483fa4c3:8:2"
" еоннилд ,еоннилд янем У";"еонреч";"У меня длинное, длинное";"черное";" ";"платье, я сижу низко, лицом к";"З. Н. Гиппиус. Тема для стихотворения  («У меня длинное, длинное черное платье…») (1890-1914)";"З. Н. Гиппиус";"1869";"Тема для стихотворения  («У меня длинное, длинное черное платье…»)";"1890-1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"7";"66";"У меня длинное, длинное черное платье, я сижу низко, лицом к камину.";"6a069eb11c82bdc591b9e2435da9a36d:1:4"
" ,улгу мондо в ,енимак В";"еынреч";"В камине, в одном углу,";"черные";" ";"дрова, меж ними чуть бродит вялое";"З. Н. Гиппиус. Тема для стихотворения  («У меня длинное, длинное черное платье…») (1890-1914)";"З. Н. Гиппиус";"1869";"Тема для стихотворения  («У меня длинное, длинное черное платье…»)";"1890-1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"7";"66";"В камине, в одном углу, черные дрова, меж ними чуть бродит вялое пламя.";"6a069eb11c82bdc591b9e2435da9a36d:2:5"
" ,еиннесев ,икремус ,монко аз ,идазоП";"еынженс";"Позади, за окном, сумерки, весенние,";"снежные";", ";"розово-синие.";"З. Н. Гиппиус. Тема для стихотворения  («У меня длинное, длинное черное платье…») (1890-1914)";"З. Н. Гиппиус";"1869";"Тема для стихотворения  («У меня длинное, длинное черное платье…»)";"1890-1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"7";"66";"Позади, за окном, сумерки, весенние, снежные, розово-синие.";"6a069eb11c82bdc591b9e2435da9a36d:3:5"
" ,еынженс ,еиннесев ,икремус ,монко аз ,идазоП";"овозор";"Позади, за окном, сумерки, весенние, снежные,";"розово";"-";"синие.";"З. Н. Гиппиус. Тема для стихотворения  («У меня длинное, длинное черное платье…») (1890-1914)";"З. Н. Гиппиус";"1869";"Тема для стихотворения  («У меня длинное, длинное черное платье…»)";"1890-1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"7";"66";"Позади, за окном, сумерки, весенние, снежные, розово-синие.";"6a069eb11c82bdc591b9e2435da9a36d:3:6"
"-овозор ,еынженс ,еиннесев ,икремус ,монко аз";"еинис";"за окном, сумерки, весенние, снежные, розово-";"синие";".  ";"";"З. Н. Гиппиус. Тема для стихотворения  («У меня длинное, длинное черное платье…») (1890-1914)";"З. Н. Гиппиус";"1869";"Тема для стихотворения  («У меня длинное, длинное черное платье…»)";"1890-1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"7";"66";"Позади, за окном, сумерки, весенние, снежные, розово-синие.";"6a069eb11c82bdc591b9e2435da9a36d:3:7"
" ,еж тот ёсв ,но тенатссоВ";"йынделб";"Восстанет он, всё тот же,";"бледный";", ";"юный, Всё тот же ― в ризе";"З. Н. Гиппиус. «Петроград»  («Кто посягнул на детище Петрово?..») (14.12.1914)";"З. Н. Гиппиус";"1869";"«Петроград»  («Кто посягнул на детище Петрово?..»)";"14.12.1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"18";"132";"Восстанет он, всё тот же, бледный, юный, Всё тот же ― в ризе девственных ночей,";"d2a0e1a9896062ecf8d9b0d70b4e8721:15:5"
" яом атаХ";"яанреч";"Хата моя";"черная";", ";"убогая, В печке-то темно да";"З. Н. Гиппиус. Песня о Голоде  («(1904 г., посв. А. Блоку)…») (15.02.1914)";"З. Н. Гиппиус";"1869";"Песня о Голоде  («(1904 г., посв. А. Блоку)…»)";"15.02.1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"139";"Хата моя черная, убогая, В печке-то темно да холодно, На столе-то хлеба ни корочки, В углах и тараканы померли.";"dd78b300481d7fb8dd79f869d23f271b:4:2"
" от-екчеп В ,яагобу ,яанреч яом";"онмет";"моя черная, убогая, В печке-то";"темно";" ";"да холодно, На столе-то хлеба";"З. Н. Гиппиус. Песня о Голоде  («(1904 г., посв. А. Блоку)…») (15.02.1914)";"З. Н. Гиппиус";"1869";"Песня о Голоде  («(1904 г., посв. А. Блоку)…»)";"15.02.1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"139";"Хата моя черная, убогая, В печке-то темно да холодно, На столе-то хлеба ни корочки, В углах и тараканы померли.";"dd78b300481d7fb8dd79f869d23f271b:4:7"
" ад онмет от-екчеп В ,яагобу";"ондолох";"убогая, В печке-то темно да";"холодно";", ";"На столе-то хлеба ни корочки";"З. Н. Гиппиус. Песня о Голоде  («(1904 г., посв. А. Блоку)…») (15.02.1914)";"З. Н. Гиппиус";"1869";"Песня о Голоде  («(1904 г., посв. А. Блоку)…»)";"15.02.1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"139";"Хата моя черная, убогая, В печке-то темно да холодно, На столе-то хлеба ни корочки, В углах и тараканы померли.";"dd78b300481d7fb8dd79f869d23f271b:4:9"
" елоп ,узинв ,йераз доП ,яававорк яраз";"еонреч";"заря кровавая, Под зарей, внизу, поле";"черное";".  ";"";"З. Н. Гиппиус. Песня о Голоде  («(1904 г., посв. А. Блоку)…») (15.02.1914)";"З. Н. Гиппиус";"1869";"Песня о Голоде  («(1904 г., посв. А. Блоку)…»)";"15.02.1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"139";"Над колодцем месяц серебряный, За вербой заря кровавая, Под зарей, внизу, поле черное.";"dd78b300481d7fb8dd79f869d23f271b:11:12"
" ,ьтедялг обен в удуБ ,елоп ан";"еола";"на поле, Буду в небо глядеть,";"алое";" ";"и белое, Так и умру с";"З. Н. Гиппиус. Песня о Голоде  («(1904 г., посв. А. Блоку)…») (15.02.1914)";"З. Н. Гиппиус";"1869";"Песня о Голоде  («(1904 г., посв. А. Блоку)…»)";"15.02.1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"139";"Пойду я да лягу на поле, Буду в небо глядеть, алое и белое, Так и умру с ним один на один, Умру на земле ― от голода…  15 февраля 1914";"dd78b300481d7fb8dd79f869d23f271b:12:10"
" и еола ,ьтедялг обен в удуБ";"еолеб";"Буду в небо глядеть, алое и";"белое";", ";"Так и умру с ним один";"З. Н. Гиппиус. Песня о Голоде  («(1904 г., посв. А. Блоку)…») (15.02.1914)";"З. Н. Гиппиус";"1869";"Песня о Голоде  («(1904 г., посв. А. Блоку)…»)";"15.02.1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"139";"Пойду я да лягу на поле, Буду в небо глядеть, алое и белое, Так и умру с ним один на один, Умру на земле ― от голода…  15 февраля 1914";"dd78b300481d7fb8dd79f869d23f271b:12:12"
" ― ,я ил учох ен ,учоХ ,итсонтсеркереп";"юунреЧ";"перекрестности, Хочу, не хочу ли я, ―";"Черную";" ";"топь неизвестности Режет моя ладья.  1 января 1914";"З. Н. Гиппиус. Limprevisibilite  («По слову извечно Сущего…») (01.01.1914)";"З. Н. Гиппиус";"1869";"Limprevisibilite  («По слову извечно Сущего…»)";"01.01.1914";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"8";"66";"И в тесности, в перекрестности, Хочу, не хочу ли я, ― Черную топь неизвестности Режет моя ладья.  1 января 1914";"4c7579943496d501e19c8f062a5efdad:6:10"
" йоктин йовреП тишыв онрозу сел йинжилБ";"йотолоз";"Ближний лес узорно вышит Первой ниткой";"золотой";" ";"И, притайный, ― тайной дышит, Темной свежестью";"З. Н. Гиппиус. Всё мое  («День вечерен, тихи склоны…») (1913)";"З. Н. Гиппиус";"1869";"Всё мое  («День вечерен, тихи склоны…»)";"1913";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"79";"Ближний лес узорно вышит Первой ниткой золотой И, притайный, ― тайной дышит, Темной свежестью грибной.";"3976c87858a0fd91effa882506875816:3:6"
" ,тишыд йонйат ― ,йынйатирп ,И йотолоз йоктин";"йонмеТ";"ниткой золотой И, притайный, ― тайной дышит,";"Темной";" ";"свежестью грибной.";"З. Н. Гиппиус. Всё мое  («День вечерен, тихи склоны…») (1913)";"З. Н. Гиппиус";"1869";"Всё мое  («День вечерен, тихи склоны…»)";"1913";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"79";"Ближний лес узорно вышит Первой ниткой золотой И, притайный, ― тайной дышит, Темной свежестью грибной.";"3976c87858a0fd91effa882506875816:3:11"
" В";"олеб";"В";"бело";"-";"перистом тумане, Зыбко взреявшем, сыром, Грезят";"З. Н. Гиппиус. Всё мое  («День вечерен, тихи склоны…») (1913)";"З. Н. Гиппиус";"1869";"Всё мое  («День вечерен, тихи склоны…»)";"1913";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"79";"В бело-перистом тумане, Зыбко взреявшем, сыром, Грезят сизые елани Об осеннем, о ночном.";"3976c87858a0fd91effa882506875816:4:1"
" тязерГ ,морыс ,мешвяерзв окбыЗ ,енамут мотсиреп";"еызис";"перистом тумане, Зыбко взреявшем, сыром, Грезят";"сизые";" ";"елани Об осеннем, о ночном.";"З. Н. Гиппиус. Всё мое  («День вечерен, тихи склоны…») (1913)";"З. Н. Гиппиус";"1869";"Всё мое  («День вечерен, тихи склоны…»)";"1913";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"13";"79";"В бело-перистом тумане, Зыбко взреявшем, сыром, Грезят сизые елани Об осеннем, о ночном.";"3976c87858a0fd91effa882506875816:4:8"
" ыцдолоК номед йиначлом тижоротс оН";"еынреч";"Но сторожит молчаний демон Колодцы";"черные";" ";"свои.";"З. Н. Гиппиус. Колодцы  («Слова, рожденные страданьем…») (1913)";"З. Н. Гиппиус";"1869";"Колодцы  («Слова, рожденные страданьем…»)";"1913";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"15";"112";"Но сторожит молчаний демон Колодцы черные свои.";"76eab3ff76f50af2d3ccbebdd5ca3f86:3:5"
" каК ,яьполх еищюат как инО ― хатсу";"йынженс";"устах ― Они как тающие хлопья, Как";"снежный";" ";"дым, как дымный прах.";"З. Н. Гиппиус. Колодцы  («Слова, рожденные страданьем…») (1913)";"З. Н. Гиппиус";"1869";"Колодцы  («Слова, рожденные страданьем…»)";"1913";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"15";"112";"Но воплощенные, в устах ― Они как тающие хлопья, Как снежный дым, как дымный прах.";"76eab3ff76f50af2d3ccbebdd5ca3f86:6:9"
" ";"еореС";"";"Серое";" ";"платьице";"З. Н. Гиппиус. Серое платьице  («Девочка в сером платьице…») (1913)";"З. Н. Гиппиус";"1869";"Серое платьице  («Девочка в сером платьице…»)";"1913";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"27";"129";"Серое платьице";"23d4a799ea0ca1beaa885992d6967be3:0:0"
" в акчовеД";"морес";"Девочка в";"сером";" ";"платьице…";"З. Н. Гиппиус. Серое платьице  («Девочка в сером платьице…») (1913)";"З. Н. Гиппиус";"1869";"Серое платьице  («Девочка в сером платьице…»)";"1913";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"27";"129";"Девочка в сером платьице… Косы как будто из ваты…";"23d4a799ea0ca1beaa885992d6967be3:1:2"
" в акчовеД";"морес";"Девочка в";"сером";" ";"платьице…";"З. Н. Гиппиус. Серое платьице  («Девочка в сером платьице…») (1913)";"З. Н. Гиппиус";"1869";"Серое платьице  («Девочка в сером платьице…»)";"1913";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"27";"129";"Хочешь ― буду твоя. Девочка в сером платьице… Веришь ли, девочка, ласке?";"23d4a799ea0ca1beaa885992d6967be3:7:2"
" в акчовеД";"морес";"Девочка в";"сером";" ";"платьице,";"З. Н. Гиппиус. Серое платьице  («Девочка в сером платьице…») (1913)";"З. Н. Гиппиус";"1869";"Серое платьице  («Девочка в сером платьице…»)";"1913";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"27";"129";"У мамочки точно такие. Девочка в сером платьице, А чем это ты играешь?";"23d4a799ea0ca1beaa885992d6967be3:13:2"
" в акчовеД";"морес";"Девочка в";"сером";" ";"платьице,";"З. Н. Гиппиус. Серое платьице  («Девочка в сером платьице…») (1913)";"З. Н. Гиппиус";"1869";"Серое платьице  («Девочка в сером платьице…»)";"1913";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"27";"129";"То у бусинок нить раскушу, То первый росток подсушу, Вырезаю из книг странички, Ломаю крылья у птички… Девочка в сером платьице, Девочка с глазами пустыми, Скажи мне, как твое имя?";"23d4a799ea0ca1beaa885992d6967be3:19:2"
" в укчовеД";"морес";"Девочку в";"сером";" ";"платьице…  Январь 1913";"З. Н. Гиппиус. Серое платьице  («Девочка в сером платьице…») (1913)";"З. Н. Гиппиус";"1869";"Серое платьице  («Девочка в сером платьице…»)";"1913";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"27";"129";"А мама-Смерть ― Разлукою, Девочку в сером платьице…  Январь 1913  СПБ";"23d4a799ea0ca1beaa885992d6967be3:25:2"
" кат и ― дерепв ужялГ";"анмет";"Гляжу вперед ― и так";"темна";" ";"дорога, Что, может быть, совсем дороги";"З. Н. Гиппиус. У порога  («На сердце непонятная тревога…») (1913)";"З. Н. Гиппиус";"1869";"У порога  («На сердце непонятная тревога…»)";"1913";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"10";"72";"Гляжу вперед ― и так темна дорога, Что, может быть, совсем дороги нет.";"1af3f97e22af6c1ef9d36f752821ee92:2:4"
" ,еоньлетитихсов ебет в от-отч оН ,ашак";"нямуР";"каша, Но что-то в тебе восхитительное,";"Румян";" ";"ты и сдобен, Купидоподобен, Как яблочко";"З. Н. Гиппиус. «Аркаша, Аркаша…» (1912)";"З. Н. Гиппиус";"1869";"«Аркаша, Аркаша…»";"1912";"художественная";"";"";"";"2006";"книга";"омонимия не снята";"";"6";"85";"Аркаша, Аркаша, Во рту твоем каша, Но что-то в тебе восхитительное, Румян ты и сдобен, Купидоподобен, Как яблочко весь ― ахтительное.";"f02632964f85715a5aa3a5435980c387:1:11"
