"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
" йовт надал окьлоТ";"йинис";"Только ладан твой";"синий";" ";"и росный Просквозит мне порою иным…";"А. А. Блок. Новая Америка  («Праздник радостный, праздник великий…») (12.12.1913)";"А. А. Блок";"1880";"Новая Америка  («Праздник радостный, праздник великий…»)";"12.12.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"25";"280";"Только ладан твой синий и росный Просквозит мне порою иным…";"46fb7217c7ed80d04ed19ec2a585fac6:8:3"
" мокчоталп миксвоксом доП йынтсоп ен и";"мынтевц";"и не постный Под московским платочком";"цветным";"!  ";"";"А. А. Блок. Новая Америка  («Праздник радостный, праздник великий…») (12.12.1913)";"А. А. Блок";"1880";"Новая Америка  («Праздник радостный, праздник великий…»)";"12.12.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"25";"280";"Нет, не старческий лик и не постный Под московским платочком цветным!";"46fb7217c7ed80d04ed19ec2a585fac6:9:10"
"";"йынреЧ";"";"Черный";" ";"уголь ― подземный мессия, Черный уголь ― здесь";"А. А. Блок. Новая Америка  («Праздник радостный, праздник великий…») (12.12.1913)";"А. А. Блок";"1880";"Новая Америка  («Праздник радостный, праздник великий…»)";"12.12.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"25";"280";"Черный уголь ― подземный мессия, Черный уголь ― здесь царь и жених, Но не страшен, невеста, Россия, Голос каменных песен твоих!";"46fb7217c7ed80d04ed19ec2a585fac6:22:0"
" ,яиссем йынмездоп ― ьлогу йынреЧ";"йынреЧ";"Черный уголь ― подземный мессия,";"Черный";" ";"уголь ― здесь царь и жених, Но";"А. А. Блок. Новая Америка  («Праздник радостный, праздник великий…») (12.12.1913)";"А. А. Блок";"1880";"Новая Америка  («Праздник радостный, праздник великий…»)";"12.12.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"25";"280";"Черный уголь ― подземный мессия, Черный уголь ― здесь царь и жених, Но не страшен, невеста, Россия, Голос каменных песен твоих!";"46fb7217c7ed80d04ed19ec2a585fac6:22:4"
" с И ";"мындолох";"И с";"холодным";" ";"вниманием Жду, чтоб понять, закрепить и";"А. А. Блок. Художник  («В жаркое лето и в зиму метельную…») (12.12.1913)";"А. А. Блок";"1880";"Художник  («В жаркое лето и в зиму метельную…»)";"12.12.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"21";"165";"И с холодным вниманием Жду, чтоб понять, закрепить и убить.";"730cab99f1c31bf5db23e42a4480b833:3:2"
" еиксйам инолбя илапысо илИ";"йынженС";"Или осыпали яблони майские";"Снежный";" ";"свой цвет?";"А. А. Блок. Художник  («В жаркое лето и в зиму метельную…») (12.12.1913)";"А. А. Блок";"1880";"Художник  («В жаркое лето и в зиму метельную…»)";"12.12.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"21";"165";"Или осыпали яблони майские Снежный свой цвет?";"730cab99f1c31bf5db23e42a4480b833:8:4"
" уктелк в я юакымаз И";"юундолох";"И замыкаю я в клетку";"холодную";" ";"Легкую, добрую птицу свободную, Птицу, хотевшую";"А. А. Блок. Художник  («В жаркое лето и в зиму метельную…») (12.12.1913)";"А. А. Блок";"1880";"Художник  («В жаркое лето и в зиму метельную…»)";"12.12.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"21";"165";"И замыкаю я в клетку холодную Легкую, добрую птицу свободную, Птицу, хотевшую смерть унести, Птицу, летевшую душу спасти.";"730cab99f1c31bf5db23e42a4480b833:14:5"
" ― актелк яом тоВ";"яаньлатс";"Вот моя клетка ―";"стальная";", ";"тяжелая, Как золотая, в вечернем огне.";"А. А. Блок. Художник  («В жаркое лето и в зиму метельную…») (12.12.1913)";"А. А. Блок";"1880";"Художник  («В жаркое лето и в зиму метельную…»)";"12.12.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"21";"165";"Вот моя клетка ― стальная, тяжелая, Как золотая, в вечернем огне.";"730cab99f1c31bf5db23e42a4480b833:15:3"
" каК ,яалежят ,яаньлатс ― актелк яом тоВ";"яатолоз";"Вот моя клетка ― стальная, тяжелая, Как";"золотая";", ";"в вечернем огне.";"А. А. Блок. Художник  («В жаркое лето и в зиму метельную…») (12.12.1913)";"А. А. Блок";"1880";"Художник  («В жаркое лето и в зиму метельную…»)";"12.12.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"21";"165";"Вот моя клетка ― стальная, тяжелая, Как золотая, в вечернем огне.";"730cab99f1c31bf5db23e42a4480b833:15:6"
" ";"ЕОДЕС";"";"СЕДОЕ";" ";"УТРО";"А. А. Блок. Седое утро  («Утреет. С богом! По домам!..») (22.11.1913)";"А. А. Блок";"1880";"Седое утро  («Утреет. С богом! По домам!..»)";"22.11.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"22";"145";"СЕДОЕ УТРО";"ac195e32ae3b7cdbc966f5fcc7677e2d:0:0"
" орту ,еоннамут ортУ";"еодес";"Утро туманное, утро";"седое";"… ";"";"А. А. Блок. Седое утро  («Утреет. С богом! По домам!..») (22.11.1913)";"А. А. Блок";"1880";"Седое утро  («Утреет. С богом! По домам!..»)";"22.11.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"22";"145";"Утро туманное, утро седое… Тургенев";"ac195e32ae3b7cdbc966f5fcc7677e2d:1:3"
" ,монтанмок мотэ В";"молпет";"В этом комнатном,";"теплом";" ";"углу Поглядим на октябрьскую мглу.";"А. А. Блок. «Мы забыты, одни на земле…» (19.10.1913)";"А. А. Блок";"1880";"«Мы забыты, одни на земле…»";"19.10.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"21";"135";"В этом комнатном, теплом углу Поглядим на октябрьскую мглу.";"220a74c32cd6d3a5f8ff376f9b6652c7:2:3"
" ьтяпо ыт ьсалянирп ,тов ,окьлоТ";"йылтевС";"Только, вот, принялась ты опять";"Светлый";" ";"бисер на нитки низать,";"А. А. Блок. «Мы забыты, одни на земле…» (19.10.1913)";"А. А. Блок";"1880";"«Мы забыты, одни на земле…»";"19.10.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"21";"135";"Только, вот, принялась ты опять Светлый бисер на нитки низать,";"220a74c32cd6d3a5f8ff376f9b6652c7:14:5"
" ыт аклеш И ,алыб ежолом ыт";"ечряоп";"ты моложе была, И шелка ты";"поярче";" ";"брала,";"А. А. Блок. «Мы забыты, одни на земле…» (19.10.1913)";"А. А. Блок";"1880";"«Мы забыты, одни на земле…»";"19.10.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"21";"135";"Но, когда ты моложе была, И шелка ты поярче брала,";"220a74c32cd6d3a5f8ff376f9b6652c7:17:8"
" ьрепет и ж имьзов каТ";"йертсепоп";"Так возьми ж и теперь";"попестрей";", ";"";"А. А. Блок. «Мы забыты, одни на земле…» (19.10.1913)";"А. А. Блок";"1880";"«Мы забыты, одни на земле…»";"19.10.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"21";"135";"И ходила рука побыстрей… Так возьми ж и теперь попестрей, Чтобы шелк, что вдеваешь в иглу, Побеждал пестротой эту мглу.  19 октября 1913";"220a74c32cd6d3a5f8ff376f9b6652c7:19:5"
" генс ман теоП арил И ,геБ";"йодеС";"Бег, И лира Поет нам снег";"Седой";" ";"зимы, Поет нам снег седой зимы…";"А. А. Блок. «Поет, поет…» (19.10.1913)";"А. А. Блок";"1880";"«Поет, поет…»";"19.10.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"12";"92";"Так древни мы, Так древен мира Бег, И лира Поет нам снег Седой зимы, Поет нам снег седой зимы…";"e85de627addef2593ecdfc239af2d827:4:12"
" генс ман теоП ,ымиз йодеС генс";"йодес";"снег Седой зимы, Поет нам снег";"седой";" ";"зимы…";"А. А. Блок. «Поет, поет…» (19.10.1913)";"А. А. Блок";"1880";"«Поет, поет…»";"19.10.1913";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"12";"92";"Так древни мы, Так древен мира Бег, И лира Поет нам снег Седой зимы, Поет нам снег седой зимы…";"e85de627addef2593ecdfc239af2d827:4:17"
" аН енамут мончон морыс В";"йынсарк";"В сыром ночном тумане На";"красный";" ";"блеск огня, На алые герани Направил";"А. А. Блок. «В сыром ночном тумане…» (1912)";"А. А. Блок";"1880";"«В сыром ночном тумане…»";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"9";"101";"В сыром ночном тумане На красный блеск огня, На алые герани Направил я коня…";"96830cf1103bec485660347e9bbecaa2:3:5"
" аН ,янго кселб йынсарк аН енамут";"еыла";"тумане На красный блеск огня, На";"алые";" ";"герани Направил я коня…";"А. А. Блок. «В сыром ночном тумане…» (1912)";"А. А. Блок";"1880";"«В сыром ночном тумане…»";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"9";"101";"В сыром ночном тумане На красный блеск огня, На алые герани Направил я коня…";"96830cf1103bec485660347e9bbecaa2:3:9"
" етевс в :ужив И";"монсарк";"И вижу: в свете";"красном";" ";"Изба в бурьян вросла, Неведомо несчастным";"А. А. Блок. «В сыром ночном тумане…» (1912)";"А. А. Блок";"1880";"«В сыром ночном тумане…»";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"9";"101";"И вижу: в свете красном Изба в бурьян вросла, Неведомо несчастным Быльём поросла…";"96830cf1103bec485660347e9bbecaa2:4:4"
" аЗ ,инарег еындаж аЗ атсирХ ьшадорп";"еыла";"продашь Христа За жадные герани, За";"алые";" ";"уста!»   Декабрь 1912";"А. А. Блок. «В сыром ночном тумане…» (1912)";"А. А. Блок";"1880";"«В сыром ночном тумане…»";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"9";"101";"В тумане да в бурьяне, Гляди, ― продашь Христа За жадные герани, За алые уста!»   Декабрь 1912";"96830cf1103bec485660347e9bbecaa2:8:12"
" в онволС ,тенак еоксйетиж онневонгм И";"юунмет";"И мгновенно житейское канет, Словно в";"темную";" ";"пропасть без дна…";"А. А. Блок. «Есть минуты, когда не тревожит…» (1912)";"А. А. Блок";"1880";"«Есть минуты, когда не тревожит…»";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"5";"53";"И мгновенно житейское канет, Словно в темную пропасть без дна…";"e7eaf4730ec667625776e996775ae3c6:2:6"
" ан кеван ьтунрев учоХ ,яарогс мынневтсежоб";"йинис";"божественным сгорая, Хочу вернуть навек на";"синий";" ";"берег рая Тебя, убив всю ложь";"А. А. Блок. «О, нет! Я не хочу, чтоб пали мы с тобой…» [Черная кровь, 4] (1912)";"А. А. Блок";"1880";"«О, нет! Я не хочу, чтоб пали мы с тобой…»";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"93";"Как первый человек, божественным сгорая, Хочу вернуть навек на синий берег рая Тебя, убив всю ложь и уничтожив яд…";"ed0399ec0feb3f2e62496d494c83f123:6:9"
" йовТ ";"йытиводя";"Твой";"ядовитый";" ";"взгляд Иной пророчит рай!";"А. А. Блок. «О, нет! Я не хочу, чтоб пали мы с тобой…» [Черная кровь, 4] (1912)";"А. А. Блок";"1880";"«О, нет! Я не хочу, чтоб пали мы с тобой…»";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"93";"Но ты меня зовешь!  Твой ядовитый взгляд Иной пророчит рай!  ― Я уступаю, зная, Что твой змеиный рай ― бездонной скуки ад.   Февраль 1912";"ed0399ec0feb3f2e62496d494c83f123:8:1"
" ьсялакс ,тещи от-огеЧ ,мощалп йыннатуказ залг";"мынреч";"глаз закутанный плащом, Чего-то ищет, скалясь";"черным";" ";"ртом…";"А. А. Блок. «Пустая улица. Один огонь в окне…» [Пляски смерти, 3] (1912)";"А. А. Блок";"1880";"«Пустая улица. Один огонь в окне…»";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"12";"65";"Скелет, до глаз закутанный плащом, Чего-то ищет, скалясь черным ртом…";"1c7d2abe2b7099d697a53f273f222d2f:5:8"
" мераноф доп ,ецилу аН мысонзеб манищнеж";"мысёлеб";"женщинам безносым На улице, под фонарем";"белёсым";".  Октябрь 1912  ";"";"А. А. Блок. «Пустая улица. Один огонь в окне…» [Пляски смерти, 3] (1912)";"А. А. Блок";"1880";"«Пустая улица. Один огонь в окне…»";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"12";"65";"Сует из-под плаща двум женщинам безносым На улице, под фонарем белёсым.  Октябрь 1912";"1c7d2abe2b7099d697a53f273f222d2f:11:10"
" ,мактсом оп лачутсаз кулбак И ,юокур";"еынтевцонзаР";"рукою, И каблук застучал по мосткам,";"Разноцветные";" ";"ленты рекою Буйно хлынули к белым";"А. А. Блок. Испанке  («Не лукавь же, себе признаваясь…») (1912)";"А. А. Блок";"1880";"Испанке  («Не лукавь же, себе признаваясь…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"7";"91";"И в бедро уперлася рукою, И каблук застучал по мосткам, Разноцветные ленты рекою Буйно хлынули к белым чулкам…";"fd2bef64cc3b02f5c187af831affa146:4:10"
" к илунылх онйуБ юокер ытнел еынтевцонзаР";"мылеб";"Разноцветные ленты рекою Буйно хлынули к";"белым";" ";"чулкам…";"А. А. Блок. Испанке  («Не лукавь же, себе признаваясь…») (1912)";"А. А. Блок";"1880";"Испанке  («Не лукавь же, себе признаваясь…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"7";"91";"И в бедро уперлася рукою, И каблук застучал по мосткам, Разноцветные ленты рекою Буйно хлынули к белым чулкам…";"fd2bef64cc3b02f5c187af831affa146:4:16"
"-онмыд В ,тичм и т́инам нО";"еинис";"Он мани́т и мчит, В дымно-";"синие";" ";"туманы, Где царевна спит…";"А. А. Блок. Сны  («И пора уснуть, да жалко…») (1912)";"А. А. Блок";"1880";"Сны  («И пора уснуть, да жалко…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"18";"152";"За моря, за океаны Он мани́т и мчит, В дымно-синие туманы, Где царевна спит…";"c8f6846286c2ddf427ecd5d3c4e1c9d1:8:10"
" в типС";"йоньлатсурх";"Спит в";"хрустальной";", ";"спит в кроватке Долгих сто ночей";"А. А. Блок. Сны  («И пора уснуть, да жалко…») (1912)";"А. А. Блок";"1880";"Сны  («И пора уснуть, да жалко…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"18";"152";"Спит в хрустальной, спит в кроватке Долгих сто ночей, И зеленый свет лампадки Светит в очи ей…";"c8f6846286c2ddf427ecd5d3c4e1c9d1:9:2"
" И ,йечон отс хиглоД ектаворк в";"йынелез";"в кроватке Долгих сто ночей, И";"зеленый";" ";"свет лампадки Светит в очи ей…";"А. А. Блок. Сны  («И пора уснуть, да жалко…») (1912)";"А. А. Блок";"1880";"Сны  («И пора уснуть, да жалко…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"18";"152";"Спит в хрустальной, спит в кроватке Долгих сто ночей, И зеленый свет лампадки Светит в очи ей…";"c8f6846286c2ddf427ecd5d3c4e1c9d1:9:10"
" йонверац дан ― юумьдес аН";"йылтевС";"На седьмую ― над царевной";"Светлый";" ";"круг лучей…";"А. А. Блок. Сны  («И пора уснуть, да жалко…») (1912)";"А. А. Блок";"1880";"Сны  («И пора уснуть, да жалко…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"18";"152";"На седьмую ― над царевной Светлый круг лучей…";"c8f6846286c2ddf427ecd5d3c4e1c9d1:12:4"
" чуЛ";"йынелез";"Луч";"зеленый";", ";"луч лампадки, Я тебя люблю!   Октябрь 1912";"А. А. Блок. Сны  («И пора уснуть, да жалко…») (1912)";"А. А. Блок";"1880";"Сны  («И пора уснуть, да жалко…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"18";"152";"Луч зеленый, луч лампадки, Я тебя люблю!   Октябрь 1912";"c8f6846286c2ddf427ecd5d3c4e1c9d1:17:1"
" В";"онженс";"В";"снежно";"-";"белой тишине От сосны порхнет к";"А. А. Блок. Сочельник в лесу  («Ризу накрест обвязав…») (1912)";"А. А. Блок";"1880";"Сочельник в лесу  («Ризу накрест обвязав…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"5";"94";"В снежно-белой тишине От сосны порхнет к сосне, Тронет свечкою сучок ― Треснет, вспыхнет огонек, Округлится, задрожит, Как по нитке, побежит Там и сям, и тут, и здесь…";"303496a2a0bd49360ac443b801064c9f:2:1"
"-онженс В";"йолеб";"В снежно-";"белой";" ";"тишине От сосны порхнет к сосне";"А. А. Блок. Сочельник в лесу  («Ризу накрест обвязав…») (1912)";"А. А. Блок";"1880";"Сочельник в лесу  («Ризу накрест обвязав…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"5";"94";"В снежно-белой тишине От сосны порхнет к сосне, Тронет свечкою сучок ― Треснет, вспыхнет огонек, Округлится, задрожит, Как по нитке, побежит Там и сям, и тут, и здесь…";"303496a2a0bd49360ac443b801064c9f:2:2"
" как ,окгел каТ";"йынженс";"Так легко, как";"снежный";" ";"пух, Рождества крылатый дух Озаряет небеса";"А. А. Блок. Сочельник в лесу  («Ризу накрест обвязав…») (1912)";"А. А. Блок";"1880";"Сочельник в лесу  («Ризу накрест обвязав…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"5";"94";"Так легко, как снежный пух, Рождества крылатый дух Озаряет небеса, Сводит праздник на леса, Чтоб от неба и земли Светы встретиться могли, Чтоб меж небом и землей Загорелся луч иной, Чтоб от света малых свеч Длинный луч, как острый меч, Сердце светом пронизал, Путь неложный указал.  Октябрь 1912";"303496a2a0bd49360ac443b801064c9f:4:3"
" ебен В илатсу ылис еынчонлоп оН";"еынреч";"Но полночные силы устали В небе";"черные";" ";"тучи клубить, И деревья стонать перестали";"А. А. Блок. Тишина в лесу  («Бушевали ночные метели…») (1912)";"А. А. Блок";"1880";"Тишина в лесу  («Бушевали ночные метели…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"92";"Но полночные силы устали В небе черные тучи клубить, И деревья стонать перестали, И у ангелов силы хватило Звездным светом леса озарить.";"5d7449f520a3a28938d813ff6abfa1c3:3:6"
" ястюялебУ ынишит моцил мынся дереП меортс";"мынженс";"строем Перед ясным лицом тишины Убеляются";"снежным";" ";"покоем, Исполняются светлою силой Ледяной и";"А. А. Блок. Тишина в лесу  («Бушевали ночные метели…») (1912)";"А. А. Блок";"1880";"Тишина в лесу  («Бушевали ночные метели…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"92";"И деревья торжественным строем Перед ясным лицом тишины Убеляются снежным покоем, Исполняются светлою силой Ледяной и немой белизны.";"5d7449f520a3a28938d813ff6abfa1c3:4:9"
" ястюянлопсИ ,меокоп мынженс ястюялебУ ынишит моцил";"юолтевс";"лицом тишины Убеляются снежным покоем, Исполняются";"светлою";" ";"силой Ледяной и немой белизны.";"А. А. Блок. Тишина в лесу  («Бушевали ночные метели…») (1912)";"А. А. Блок";"1880";"Тишина в лесу  («Бушевали ночные метели…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"92";"И деревья торжественным строем Перед ясным лицом тишины Убеляются снежным покоем, Исполняются светлою силой Ледяной и немой белизны.";"5d7449f520a3a28938d813ff6abfa1c3:4:12"
" тижжерб мат еьЧ";"еонрузал";"Чье там брежжит";"лазурное";" ";"око?";"А. А. Блок. Тишина в лесу  («Бушевали ночные метели…») (1912)";"А. А. Блок";"1880";"Тишина в лесу  («Бушевали ночные метели…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"92";"Чье там брежжит лазурное око? Как поляна из звезд ― небеса.";"5d7449f520a3a28938d813ff6abfa1c3:5:3"
" енишит В";"йобулог";"В тишине";"голубой";" ";"и глубокой С дивной ратью своей";"А. А. Блок. Тишина в лесу  («Бушевали ночные метели…») (1912)";"А. А. Блок";"1880";"Тишина в лесу  («Бушевали ночные метели…»)";"1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"92";"В тишине голубой и глубокой С дивной ратью своей многокрылой Бог идет сквозь ночные леса.  Октябрь 1912";"5d7449f520a3a28938d813ff6abfa1c3:7:2"
" в авонс оН";"мотолоз";"Но снова в";"золотом";" ";"тумане Как будто ― неземной аккорд…";"А. А. Блок. Авиатор  («Летун отпущен на свободу…») (1910-1912)";"А. А. Блок";"1880";"Авиатор  («Летун отпущен на свободу…»)";"1910-1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"20";"201";"Но снова в золотом тумане Как будто ― неземной аккорд…";"bca3cffeefde8a11eed2c7c323e92113:9:3"
"";"ондолоХ";"";"Холодно";" ";"и пусто в пышной спальне, Слуги";"А. А. Блок. Шаги командора  («Тяжкий, плотный занавес у входа…») (1910-1912)";"А. А. Блок";"1880";"Шаги командора  («Тяжкий, плотный занавес у входа…»)";"1910-1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"30";"200";"Холодно и пусто в пышной спальне, Слуги спят, и ночь глуха.";"092c465e9500c06cf72b4df0e78e00d6:4:0"
" В ― оннелбюлв и ондебоп ― тевто в";"йонженс";"в ответ ― победно и влюбленно ― В";"снежной";" ";"мгле поет рожок…";"А. А. Блок. Шаги командора  («Тяжкий, плотный занавес у входа…») (1910-1912)";"А. А. Блок";"1880";"Шаги командора  («Тяжкий, плотный занавес у входа…»)";"1910-1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"30";"200";"И в ответ ― победно и влюбленно ― В снежной мгле поет рожок…";"092c465e9500c06cf72b4df0e78e00d6:14:7"
" ,имянго ьчон в вунзырб ,теателорП";"йынреЧ";"Пролетает, брызнув в ночь огнями,";"Черный";", ";"тихий, как сова, мотор, Тихими, тяжелыми";"А. А. Блок. Шаги командора  («Тяжкий, плотный занавес у входа…») (1910-1912)";"А. А. Блок";"1880";"Шаги командора  («Тяжкий, плотный занавес у входа…»)";"1910-1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"30";"200";"Пролетает, брызнув в ночь огнями, Черный, тихий, как сова, мотор, Тихими, тяжелыми шагами В дом вступает Командор…";"092c465e9500c06cf72b4df0e78e00d6:15:5"
" ьчон и ,тяпс игулС ,атевссар сач";"анделб";"час рассвета, Слуги спят, и ночь";"бледна";".  ";"";"А. А. Блок. Шаги командора  («Тяжкий, плотный занавес у входа…») (1910-1912)";"А. А. Блок";"1880";"Шаги командора  («Тяжкий, плотный занавес у входа…»)";"1910-1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"30";"200";"В пышной спальне в час рассвета, Слуги спят, и ночь бледна.";"092c465e9500c06cf72b4df0e78e00d6:21:10"
" атевссар сач В";"ондолох";"В час рассвета";"холодно";" ";"и странно, В час рассвета ― ночь";"А. А. Блок. Шаги командора  («Тяжкий, плотный занавес у входа…») (1910-1912)";"А. А. Блок";"1880";"Шаги командора  («Тяжкий, плотный занавес у входа…»)";"1910-1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"30";"200";"В час рассвета холодно и странно, В час рассвета ― ночь мутна.";"092c465e9500c06cf72b4df0e78e00d6:22:3"
" ьчон ― атевссар сач В ,оннартс и";"антум";"и странно, В час рассвета ― ночь";"мутна";".  ";"";"А. А. Блок. Шаги командора  («Тяжкий, плотный занавес у входа…») (1910-1912)";"А. А. Блок";"1880";"Шаги командора  («Тяжкий, плотный занавес у входа…»)";"1910-1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"30";"200";"В час рассвета холодно и странно, В час рассвета ― ночь мутна.";"092c465e9500c06cf72b4df0e78e00d6:22:10"
"-оворупруп ,йикряен тоТ гурдв ястеарогаз йобот";"йырес";"тобой загорается вдруг Тот неяркий, пурпурово-";"серый";" ";"И когда-то мной виденный круг.";"А. А. Блок. К Музе  («Есть в напевах твоих сокровенных…») (29.12.1912)";"А. А. Блок";"1880";"К Музе  («Есть в напевах твоих сокровенных…»)";"29.12.1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"13";"159";"И когда ты смеешься над верой, Над тобой загорается вдруг Тот неяркий, пурпурово-серый И когда-то мной виденный круг.";"13589de6c9ab25844d8388a9df72462f:4:13"
" йеньлемх И ,ичон йонревес еенравок И";"оготолоз";"И коварнее северной ночи, И хмельней";"золотого";" ";"аи, И любови цыганской короче Были";"А. А. Блок. К Музе  («Есть в напевах твоих сокровенных…») (29.12.1912)";"А. А. Блок";"1880";"К Музе  («Есть в напевах твоих сокровенных…»)";"29.12.1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"13";"159";"И коварнее северной ночи, И хмельней золотого аи, И любови цыганской короче Были страшные ласки твои…";"13589de6c9ab25844d8388a9df72462f:11:6"
"-онвенг лыб оге киЛ :ьлетитсМ йынзорг";"летевс";"грозный Мститель: Лик его был гневно-";"светел";" ";"В эти ночи на скале.";"А. А. Блок. «Как свершилось, как случилось?..» (19.12.1912)";"А. А. Блок";"1880";"«Как свершилось, как случилось?..»";"19.12.1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"28";"241";"Но не спал мой грозный Мститель: Лик его был гневно-светел В эти ночи на скале.";"2432cd7a0bdbbbbfd36bac39b0ee5340:14:10"
" огок тувоз ,йот зеб ьчоН ";"мылтевС";"Ночь без той, зовут кого";"Светлым";" ";"именем: Ленора.";"А. А. Блок. «Осенний вечер был. Под звук дождя стеклянный…» (02.11.1912)";"А. А. Блок";"1880";"«Осенний вечер был. Под звук дождя стеклянный…»";"02.11.1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"17";"149";"Ночь без той, зовут кого Светлым именем: Ленора.";"55c718f5aebb2ad4ea640c027bce6b44:0:5"
" ,могротсов ― алыб ьнзиж :оннартс И";"йеруб";"И странно: жизнь была ― восторгом,";"бурей";", ";"адом, А здесь ― в вечерний час";"А. А. Блок. «Осенний вечер был. Под звук дождя стеклянный…» (02.11.1912)";"А. А. Блок";"1880";"«Осенний вечер был. Под звук дождя стеклянный…»";"02.11.1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"17";"149";"И странно: жизнь была ― восторгом, бурей, адом, А здесь ― в вечерний час ― с чужим наедине ― Под этим деловым, давно спокойным взглядом, Представилась она гораздо проще мне…";"55c718f5aebb2ad4ea640c027bce6b44:13:5"
" онвад ,мыволед митэ доП ― енидеан мижуч";"мынйокопс";"чужим наедине ― Под этим деловым, давно";"спокойным";" ";"взглядом, Представилась она гораздо проще мне…";"А. А. Блок. «Осенний вечер был. Под звук дождя стеклянный…» (02.11.1912)";"А. А. Блок";"1880";"«Осенний вечер был. Под звук дождя стеклянный…»";"02.11.1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"17";"149";"И странно: жизнь была ― восторгом, бурей, адом, А здесь ― в вечерний час ― с чужим наедине ― Под этим деловым, давно спокойным взглядом, Представилась она гораздо проще мне…";"55c718f5aebb2ad4ea640c027bce6b44:13:19"
" доп тюетлеж ноВ";"юорес";"Вон желтеют под";"серою";" ";"лавкой";"А. А. Блок. Ворона  («Вот ворона на крыше покатой…») (25.10.1912)";"А. А. Блок";"1880";"Ворона  («Вот ворона на крыше покатой…»)";"25.10.1912";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"9";"63";"Что белеет под нежною травкой? Вон желтеют под серою лавкой Прошлогодние мокрые стружки…";"f2c69b2926d2a803f2ffb0c41f3d9d4e:5:3"
