"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
" ыпурт еылог веьверед хынреЧ";"еынреЧ";"Черных деревьев голые трупы";"Черные";" ";"волосы бросили нам, Точно ранним утром";"В. В. Хлебников. «Опустило солнце осеннее…» [Шествие осеней Пятигорска, 1] (11.10.1921)";"В. В. Хлебников";"1885";"«Опустило солнце осеннее…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"122";"Черных деревьев голые трупы Черные волосы бросили нам, Точно ранним утром, к ногам еще босым С лукавым вопросом: «Верите снам?»";"2831e020d108adafcbce88a532e35de9:6:4"
" ынс тюаведо ыдаС ,я »ыт« ан";"еытолоз";"на «ты» я, Сады одевают сны";"золотые";".  ";"";"В. В. Хлебников. «Опустило солнце осеннее…» [Шествие осеней Пятигорска, 1] (11.10.1921)";"В. В. Хлебников";"1885";"«Опустило солнце осеннее…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"14";"122";"С тобой буду на «ты» я, Сады одевают сны золотые.";"2831e020d108adafcbce88a532e35de9:7:9"
" ястятолоз адгоК ,ищеволз икпиркс инесО";"еынелез";"Осени скрипки зловещи, Когда золотятся";"зеленые";" ";"вещи.";"В. В. Хлебников. «Осени скрипки зловещи…» [Шествие осеней Пятигорска, 4] (11.10.1921)";"В. В. Хлебников";"1885";"«Осени скрипки зловещи…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"5";"52";"Осени скрипки зловещи, Когда золотятся зеленые вещи.";"19d7cd220f38c2e91e8c8cce2a4d1ca9:1:5"
" идерс абен ырыд( азалг в лапоп";"хынмет";"попал в глаза (дыры неба среди";"темных";" ";"веток).";"В. В. Хлебников. «Осени скрипки зловещи…» [Шествие осеней Пятигорска, 4] (11.10.1921)";"В. В. Хлебников";"1885";"«Осени скрипки зловещи…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"5";"52";"Ветер осени Швырял листьями в небо, горстью любовных писем, И по ошибке попал в глаза (дыры неба среди темных веток).";"19d7cd220f38c2e91e8c8cce2a4d1ca9:2:18"
" иквелП";"еытолоз";"Плевки";"золотые";" ";"чахотки И харканье золотом веток, Карканье";"В. В. Хлебников. «Плевки золотые чахотки…» [Шествие осеней Пятигорска, 5] (11.10.1921)";"В. В. Хлебников";"1885";"«Плевки золотые чахотки…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"";"56";"Плевки золотые чахотки И харканье золотом веток, Карканье веток трупа золотого, веток умерших, Падших к ногам.";"8f64d54fadfa777c0911e9101ff7995e:1:1"
" еьнакрах И иктохач еытолоз иквелП";"мотолоз";"Плевки золотые чахотки И харканье";"золотом";" ";"веток, Карканье веток трупа золотого, веток";"В. В. Хлебников. «Плевки золотые чахотки…» [Шествие осеней Пятигорска, 5] (11.10.1921)";"В. В. Хлебников";"1885";"«Плевки золотые чахотки…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"";"56";"Плевки золотые чахотки И харканье золотом веток, Карканье веток трупа золотого, веток умерших, Падших к ногам.";"8f64d54fadfa777c0911e9101ff7995e:1:5"
" апурт котев еьнакраК ,котев мотолоз еьнакрах";"оготолоз";"харканье золотом веток, Карканье веток трупа";"золотого";", ";"веток умерших, Падших к ногам.";"В. В. Хлебников. «Плевки золотые чахотки…» [Шествие осеней Пятигорска, 5] (11.10.1921)";"В. В. Хлебников";"1885";"«Плевки золотые чахотки…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"";"56";"Плевки золотые чахотки И харканье золотом веток, Карканье веток трупа золотого, веток умерших, Падших к ногам.";"8f64d54fadfa777c0911e9101ff7995e:1:10"
" хорош ,гопас йикориш янрок яраШ ,еьмакс";"оготолоз";"скамье, Шаря корня широкий сапог, шорох";"золотого";", ";"Шаря воздух, садясь на коней ветра";"В. В. Хлебников. «Плевки золотые чахотки…» [Шествие осеней Пятигорска, 5] (11.10.1921)";"В. В. Хлебников";"1885";"«Плевки золотые чахотки…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"";"56";"Шурши, где сидела Шура, на этой скамье, Шаря корня широкий сапог, шорох золотого, Шаря воздух, садясь на коней ветра мгновенного, В зубы ветру смотря и хвост подымая, Табор цыган золотых, Стан бродяг осени, полон охоты летучей, погони и шипа.";"8f64d54fadfa777c0911e9101ff7995e:2:12"
" нагыц робаТ ,яамыдоп тсовх и яртомс";"хытолоз";"смотря и хвост подымая, Табор цыган";"золотых";", ";"Стан бродяг осени, полон охоты летучей";"В. В. Хлебников. «Плевки золотые чахотки…» [Шествие осеней Пятигорска, 5] (11.10.1921)";"В. В. Хлебников";"1885";"«Плевки золотые чахотки…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"";"56";"Шурши, где сидела Шура, на этой скамье, Шаря корня широкий сапог, шорох золотого, Шаря воздух, садясь на коней ветра мгновенного, В зубы ветру смотря и хвост подымая, Табор цыган золотых, Стан бродяг осени, полон охоты летучей, погони и шипа.";"8f64d54fadfa777c0911e9101ff7995e:2:29"
" дан енм отЭ";"йежыр";"Это мне над";"рыжей";" ";"степью Осени снежный кукиш!";"В. В. Хлебников. «Разбейся, разбейся…» [Шествие осеней Пятигорска, 6] (11.10.1921)";"В. В. Хлебников";"1885";"«Разбейся, разбейся…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"10";"76";"Это мне над рыжей степью Осени снежный кукиш!";"a4060aaffe1851532f006f51907baf93:3:3"
" инесО юьпетс йежыр дан енм отЭ";"йынженс";"Это мне над рыжей степью Осени";"снежный";" ";"кукиш!";"В. В. Хлебников. «Разбейся, разбейся…» [Шествие осеней Пятигорска, 6] (11.10.1921)";"В. В. Хлебников";"1885";"«Разбейся, разбейся…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"10";"76";"Это мне над рыжей степью Осени снежный кукиш!";"a4060aaffe1851532f006f51907baf93:3:6"
" ― ьнесо А";"яатолоз";"А осень ―";"золотая";" ";"кровать Лета в зеленом шелковом дыме.";"В. В. Хлебников. «Разбейся, разбейся…» [Шествие осеней Пятигорска, 6] (11.10.1921)";"В. В. Хлебников";"1885";"«Разбейся, разбейся…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"10";"76";"А осень ― золотая кровать Лета в зеленом шелковом дыме.";"a4060aaffe1851532f006f51907baf93:4:2"
" в атеЛ ьтаворк яатолоз ― ьнесо А";"монелез";"А осень ― золотая кровать Лета в";"зеленом";" ";"шелковом дыме.";"В. В. Хлебников. «Разбейся, разбейся…» [Шествие осеней Пятигорска, 6] (11.10.1921)";"В. В. Хлебников";"1885";"«Разбейся, разбейся…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"10";"76";"А осень ― золотая кровать Лета в зеленом шелковом дыме.";"a4060aaffe1851532f006f51907baf93:4:6"
" ьтаволец ужохУ";"еындолоХ";"Ухожу целовать";"Холодные";" ";"пальцы зим.";"В. В. Хлебников. «Разбейся, разбейся…» [Шествие осеней Пятигорска, 6] (11.10.1921)";"В. В. Хлебников";"1885";"«Разбейся, разбейся…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"10";"76";"Ухожу целовать Холодные пальцы зим.";"a4060aaffe1851532f006f51907baf93:5:2"
" илатС";"имынреч";"Стали";"черными";", ";"ослепли золотые глазята подсолнухов, Земля ― мостовая";"В. В. Хлебников. «Разбейся, разбейся…» [Шествие осеней Пятигорска, 6] (11.10.1921)";"В. В. Хлебников";"1885";"«Разбейся, разбейся…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"10";"76";"Стали черными, ослепли золотые глазята подсолнухов, Земля ― мостовая из семенух.";"a4060aaffe1851532f006f51907baf93:6:1"
" илпелсо ,имынреч илатС";"еытолоз";"Стали черными, ослепли";"золотые";" ";"глазята подсолнухов, Земля ― мостовая из семенух.";"В. В. Хлебников. «Разбейся, разбейся…» [Шествие осеней Пятигорска, 6] (11.10.1921)";"В. В. Хлебников";"1885";"«Разбейся, разбейся…»";"11.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"10";"76";"Стали черными, ослепли золотые глазята подсолнухов, Земля ― мостовая из семенух.";"a4060aaffe1851532f006f51907baf93:6:3"
" игебоп йелЕ ,ынисо урок илеъс идюЛ";"еынелез";"Люди съели кору осины, Елей побеги";"зеленые";"…  ";"";"В. В. Хлебников. Голод  («Почему лоси и зайцы по лесу скачут…») (07.10.1921)";"В. В. Хлебников";"1885";"Голод  («Почему лоси и зайцы по лесу скачут…»)";"07.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"31";"277";"Люди съели кору осины, Елей побеги зеленые…";"36932469707f58c7cfdbb70bcf4d1c62:2:6"
" ертсок в тяраЖ ,мащор оп тядорБ";"хылеб";"Бродят по рощам, Жарят в костре";"белых";" ";"червей, Зайчью капусту, гусениц жирных Или";"В. В. Хлебников. Голод  («Почему лоси и зайцы по лесу скачут…») (07.10.1921)";"В. В. Хлебников";"1885";"Голод  («Почему лоси и зайцы по лесу скачут…»)";"07.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"31";"277";"Дети, разведчики леса, Бродят по рощам, Жарят в костре белых червей, Зайчью капусту, гусениц жирных Или больших пауков ― они слаще орехов.";"36932469707f58c7cfdbb70bcf4d1c62:4:9"
" цирещя ,воторк тявоЛ";"хырес";"Ловят кротов, ящериц";"серых";", ";"Гадов шипящих стреляют из лука, Хлебцы";"В. В. Хлебников. Голод  («Почему лоси и зайцы по лесу скачут…») (07.10.1921)";"В. В. Хлебников";"1885";"Голод  («Почему лоси и зайцы по лесу скачут…»)";"07.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"31";"277";"Ловят кротов, ящериц серых, Гадов шипящих стреляют из лука, Хлебцы пекут из лебеды.";"36932469707f58c7cfdbb70bcf4d1c62:5:3"
" ан ончоТ ,енс ов ончот ,итеД";"оголтевс";"Дети, точно во сне, Точно на";"светлого";" ";"мира видение, Восхищенные, смотрят большими глазами";"В. В. Хлебников. Голод  («Почему лоси и зайцы по лесу скачут…») (07.10.1921)";"В. В. Хлебников";"1885";"Голод  («Почему лоси и зайцы по лесу скачут…»)";"07.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"31";"277";"На зайца что нежно прыжками скачет по лесу, Дети, точно во сне, Точно на светлого мира видение, Восхищенные, смотрят большими глазами, Святыми от голода, Правде не верят.";"36932469707f58c7cfdbb70bcf4d1c62:7:14"
" мат А ";"яабулог";"А там";"голубая";"!..» ";"";"В. В. Хлебников. Голод  («Почему лоси и зайцы по лесу скачут…») (07.10.1921)";"В. В. Хлебников";"1885";"Голод  («Почему лоси и зайцы по лесу скачут…»)";"07.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"31";"277";"Лови и беги!  А там голубая!..» Хмуро в лесу.";"36932469707f58c7cfdbb70bcf4d1c62:13:2"
" и хыворбола воверетет маТ";"хыдес";"Там тетеревов алобровых и";"седых";" ";"глухарей, Заснувших под снегом, будет лапой";"В. В. Хлебников. Голод  («Почему лоси и зайцы по лесу скачут…») (07.10.1921)";"В. В. Хлебников";"1885";"Голод  («Почему лоси и зайцы по лесу скачут…»)";"07.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"31";"277";"Там тетеревов алобровых и седых глухарей, Заснувших под снегом, будет лапой Тяжелой давить, брызгами снега осыпан…";"36932469707f58c7cfdbb70bcf4d1c62:18:4"
" тядеъС";"юужыр";"Съедят";"рыжую";" ";"лиску, Как съели собак!";"В. В. Хлебников. Голод  («Почему лоси и зайцы по лесу скачут…») (07.10.1921)";"В. В. Хлебников";"1885";"Голод  («Почему лоси и зайцы по лесу скачут…»)";"07.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"31";"277";"Нет, дело опасное. Съедят рыжую лиску, Как съели собак! Собаки в деревне не лают…";"36932469707f58c7cfdbb70bcf4d1c62:24:1"
" ухревк ишвивзВ ,ясьтым имакпал имывохуп ацисил";"йынненго";"лисица пуховыми лапками мыться, Взвивши кверху";"огненный";" ";"парус хвоста.";"В. В. Хлебников. Голод  («Почему лоси и зайцы по лесу скачут…») (07.10.1921)";"В. В. Хлебников";"1885";"Голод  («Почему лоси и зайцы по лесу скачут…»)";"07.10.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"31";"277";"И стала лисица пуховыми лапками мыться, Взвивши кверху огненный парус хвоста.";"36932469707f58c7cfdbb70bcf4d1c62:26:8"
" ,алыб йецивед моньломС В";"йылеб";"В Смольном девицей была,";"белый";" ";"носила передник, И на доске золотой";"В. В. Хлебников. «В Смольном девицей была, белый носила передник…» [Ночь перед Советами, 2] (11.09.1921)";"В. В. Хлебников";"1885";"«В Смольном девицей была, белый носила передник…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"23";"219";"В Смольном девицей была, белый носила передник, И на доске золотой имя записано: первою шла.";"673f7e9b9fe8e4bd3beb09f89be05804:1:4"
" ексод ан И ,киндереп алисон йылеб";"йотолоз";"белый носила передник, И на доске";"золотой";" ";"имя записано: первою шла.";"В. В. Хлебников. «В Смольном девицей была, белый носила передник…» [Ночь перед Советами, 2] (11.09.1921)";"В. В. Хлебников";"1885";"«В Смольном девицей была, белый носила передник…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"23";"219";"В Смольном девицей была, белый носила передник, И на доске золотой имя записано: первою шла.";"673f7e9b9fe8e4bd3beb09f89be05804:1:10"
" ьсалаледс ,алагомоп мотоп мыньлысС";"йонсарк";"Ссыльным потом помогала, сделалась";"красной";", ";"Была раз на собраньи прославленной «Воли";"В. В. Хлебников. «В Смольном девицей была, белый носила передник…» [Ночь перед Советами, 2] (11.09.1921)";"В. В. Хлебников";"1885";"«В Смольном девицей была, белый носила передник…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"23";"219";"Ссыльным потом помогала, сделалась красной, Была раз на собраньи прославленной «Воли Народной» ― опасно как! ―";"673f7e9b9fe8e4bd3beb09f89be05804:7:4"
" ,йикосыв ,йытирБ ,киратс юодзевз ос лыб";"йындолох";"был со звездою старик, Бритый, высокий,";"холодный";".  ";"";"В. В. Хлебников. «В Смольном девицей была, белый носила передник…» [Ночь перед Советами, 2] (11.09.1921)";"В. В. Хлебников";"1885";"«В Смольном девицей была, белый носила передник…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"23";"219";"Отец ее был со звездою старик, Бритый, высокий, холодный.";"673f7e9b9fe8e4bd3beb09f89be05804:13:8"
" азалГ ,итсем и икум ,лахроп яинеджалсан";"еыбулог";"наслаждения порхал, муки и мести, Глаза";"голубые";" ";"и глаза темной жести.";"В. В. Хлебников. «В Смольном девицей была, белый носила передник…» [Ночь перед Советами, 2] (11.09.1921)";"В. В. Хлебников";"1885";"«В Смольном девицей была, белый носила передник…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"23";"219";"Мучения ножик и наслаждения порхал, муки и мести, Глаза голубые и глаза темной жести.";"673f7e9b9fe8e4bd3beb09f89be05804:15:9"
" азалг и еыбулог азалГ ,итсем и";"йонмет";"и мести, Глаза голубые и глаза";"темной";" ";"жести.";"В. В. Хлебников. «В Смольном девицей была, белый носила передник…» [Ночь перед Советами, 2] (11.09.1921)";"В. В. Хлебников";"1885";"«В Смольном девицей была, белый носила передник…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"23";"219";"Мучения ножик и наслаждения порхал, муки и мести, Глаза голубые и глаза темной жести.";"673f7e9b9fe8e4bd3beb09f89be05804:15:12"
" ебО ― яныраб и абаБ";"еыдес";"Баба и барыня ― Обе";"седые";", ";"в лохматых седых волосах.";"В. В. Хлебников. «В Смольном девицей была, белый носила передник…» [Ночь перед Советами, 2] (11.09.1921)";"В. В. Хлебников";"1885";"«В Смольном девицей была, белый носила передник…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"23";"219";"Баба и барыня ― Обе седые, в лохматых седых волосах.";"673f7e9b9fe8e4bd3beb09f89be05804:16:4"
" хытамхол в ,еыдес ебО ― яныраб и";"хыдес";"и барыня ― Обе седые, в лохматых";"седых";" ";"волосах.";"В. В. Хлебников. «В Смольном девицей была, белый носила передник…» [Ночь перед Советами, 2] (11.09.1921)";"В. В. Хлебников";"1885";"«В Смольном девицей была, белый носила передник…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"23";"219";"Баба и барыня ― Обе седые, в лохматых седых волосах.";"673f7e9b9fe8e4bd3beb09f89be05804:16:7"
" в ыбуг иныраб у аД";"хылеб";"Да у барыни губы в";"белых";" ";"усах.";"В. В. Хлебников. «В Смольном девицей была, белый носила передник…» [Ночь перед Советами, 2] (11.09.1921)";"В. В. Хлебников";"1885";"«В Смольном девицей была, белый носила передник…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"23";"219";"Да у барыни губы в белых усах.";"673f7e9b9fe8e4bd3beb09f89be05804:17:5"
" аН икур яныраб аламол оглод мотоП";"йонзярг";"Потом долго ломала барыня руки На";"грязной";" ";"постели.";"В. В. Хлебников. «В Смольном девицей была, белый носила передник…» [Ночь перед Советами, 2] (11.09.1921)";"В. В. Хлебников";"1885";"«В Смольном девицей была, белый носила передник…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"23";"219";"Потом долго ломала барыня руки На грязной постели.";"673f7e9b9fe8e4bd3beb09f89be05804:19:6"
" ,аколом котяпик каК ;акур олатсу тидоХ";"еылеб";"Ходит устало рука; Как кипяток молока,";"белые";" ";"пузыри над корытом, облака.";"В. В. Хлебников. «В печке краснеет пламя зари…» [Ночь перед Советами, 5] (11.09.1921)";"В. В. Хлебников";"1885";"«В печке краснеет пламя зари…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"19";"145";"В печке краснеет пламя зари, Ходит устало рука; Как кипяток молока, белые пузыри над корытом, облака.";"07630c27331f1103a0dacc3fa8e6b2bc:1:11"
" А";"еобулог";"А";"голубое";" ";"от мыла корыто Горами снега покрыто";"В. В. Хлебников. «В печке краснеет пламя зари…» [Ночь перед Советами, 5] (11.09.1921)";"В. В. Хлебников";"1885";"«В печке краснеет пламя зари…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"19";"145";"А голубое от мыла корыто Горами снега покрыто, Липовое корыто.";"07630c27331f1103a0dacc3fa8e6b2bc:3:1"
" ынеП";"еылеб";"Пены";"белые";" ";"горы, как облака молока, на руки";"В. В. Хлебников. «В печке краснеет пламя зари…» [Ночь перед Советами, 5] (11.09.1921)";"В. В. Хлебников";"1885";"«В печке краснеет пламя зари…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"19";"145";"Пены белые горы, как облака молока, на руки ползут, Лезут наверх, громоздятся.";"07630c27331f1103a0dacc3fa8e6b2bc:5:1"
" ,лиж имакверев илхупсар икуР";"имыбулог";"Руки распухли веревками жил,";"голубыми";", ";"тугими и пухлыми.";"В. В. Хлебников. «В печке краснеет пламя зари…» [Ночь перед Советами, 5] (11.09.1921)";"В. В. Хлебников";"1885";"«В печке краснеет пламя зари…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"19";"145";"Руки распухли веревками жил, голубыми, тугими и пухлыми.";"07630c27331f1103a0dacc3fa8e6b2bc:11:4"
" ,теавихыпоп йокбурт кинровД";"мытолоз";"Дворник трубкой попыхивает,";"золотым";" ";"огнем да искрами.";"В. В. Хлебников. «В печке краснеет пламя зари…» [Ночь перед Советами, 5] (11.09.1921)";"В. В. Хлебников";"1885";"«В печке краснеет пламя зари…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"19";"145";"Дворник трубкой попыхивает, золотым огнем да искрами.";"07630c27331f1103a0dacc3fa8e6b2bc:12:3"
"";"йылеБ";"";"Белый";" ";"пар из корыта Прачку закрыл простыней";"В. В. Хлебников. «В печке краснеет пламя зари…» [Ночь перед Советами, 5] (11.09.1921)";"В. В. Хлебников";"1885";"«В печке краснеет пламя зари…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"19";"145";"Белый пар из корыта Прачку закрыл простыней, Облаком в воздухе встал, Причудливым чудищем белым.";"07630c27331f1103a0dacc3fa8e6b2bc:14:0"
" мещидуч мывилдучирП ,латсв ехудзов в мокалбО";"мылеб";"Облаком в воздухе встал, Причудливым чудищем";"белым";".  ";"";"В. В. Хлебников. «В печке краснеет пламя зари…» [Ночь перед Советами, 5] (11.09.1921)";"В. В. Хлебников";"1885";"«В печке краснеет пламя зари…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"19";"145";"Белый пар из корыта Прачку закрыл простыней, Облаком в воздухе встал, Причудливым чудищем белым.";"07630c27331f1103a0dacc3fa8e6b2bc:14:13"
" В";"еыла";"В";"алые";" ";"зори печки огонь пары расцветил.";"В. В. Хлебников. «В печке краснеет пламя зари…» [Ночь перед Советами, 5] (11.09.1921)";"В. В. Хлебников";"1885";"«В печке краснеет пламя зари…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"19";"145";"В алые зори печки огонь пары расцветил.";"07630c27331f1103a0dacc3fa8e6b2bc:17:1"
" ьвонв ьсилялвяоп ино оН ― ,иксерт йашулС";"мынйокопс";"Слушай трески, ― Но они появлялись вновь";"спокойным";" ";"прибоем.";"В. В. Хлебников. «Вши тупо молилися мне…» (11.09.1921)";"В. В. Хлебников";"1885";"«Вши тупо молилися мне…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"4";"57";"Вши тупо молилися мне, Каждое утро ползли по одежде, Каждое утро я казнил их ― Слушай трески, ― Но они появлялись вновь спокойным прибоем.";"81e5da7183f85b2063fe8367ba27ab68:0:20"
" йоМ";"йылеб";"Мой";"белый";" ";"божественный мозг Я отдал, Россия, тебе";"В. В. Хлебников. «Вши тупо молилися мне…» (11.09.1921)";"В. В. Хлебников";"1885";"«Вши тупо молилися мне…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"4";"57";"Мой белый божественный мозг Я отдал, Россия, тебе: Будь мною, будь Хлебниковым.";"81e5da7183f85b2063fe8367ba27ab68:1:1"
" ыботЧ ,атянан ьтаритС ,ьсюачум и я";"йонженс";"я и мучаюсь, Стирать нанята, Чтобы";"снежной";" ";"мглою Зацвели подштанники».  Осень 1921";"В. В. Хлебников. «Дело известное…» [Ночь перед Советами, 6] (11.09.1921)";"В. В. Хлебников";"1885";"«Дело известное…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"7";"46";"Вот я и мучаюсь, Стирать нанята, Чтобы снежной мглою Зацвели подштанники».  Осень 1921";"50b802057af7beae4bb9061921930fe0:6:7"
" – ежад ахабур ― есв едГ ,анрог у";"онреч";"у горна, Где все ― рубаха даже –";"черно";".  ";"";"В. В. Хлебников. «Завод: ухвата челюсти, громадные, тяжелые…» (11.09.1921)";"В. В. Хлебников";"1885";"«Завод: ухвата челюсти, громадные, тяжелые…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"8";"112";"Он пел по-сельскому у горна, Где все ― рубаха даже – черно.";"9fcd6f2ae5c7d3445e5cdb22469530a9:5:10"
" в ,атаброг адгесВ";"йонреч";"Всегда горбата, в";"черной";" ";"гриве, Плеснув огнем, чтоб быть красивой.   Осень 1921";"В. В. Хлебников. «Завод: ухвата челюсти, громадные, тяжелые…» (11.09.1921)";"В. В. Хлебников";"1885";"«Завод: ухвата челюсти, громадные, тяжелые…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"8";"112";"Всегда горбата, в черной гриве, Плеснув огнем, чтоб быть красивой.   Осень 1921";"9fcd6f2ae5c7d3445e5cdb22469530a9:7:3"
" ее оциЛ";"орес";"Лицо ее";"серо";", ";"точно мешок, И на нем ползал";"В. В. Хлебников. «Пришла и шепчет…» [Ночь перед Советами, 4] (11.09.1921)";"В. В. Хлебников";"1885";"«Пришла и шепчет…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"24";"107";"Лицо ее серо, точно мешок, И на нем ползал тихо смешок!";"b3a187265caa38acf1bf51ed67da5937:7:2"
"";"мылеБ";"";"Белым";" ";"львом трясется большая седая голова.";"В. В. Хлебников. «Пришла и шепчет…» [Ночь перед Советами, 4] (11.09.1921)";"В. В. Хлебников";"1885";"«Пришла и шепчет…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"24";"107";"Ну что это такое, Я спать хочу!» Белым львом трясется большая седая голова.  «Ведьма какая-то, Она и святого взбесит». ―";"b3a187265caa38acf1bf51ed67da5937:11:0"
" яашьлоб ястесярт мовьл мылеБ";"яадес";"Белым львом трясется большая";"седая";" ";"голова.";"В. В. Хлебников. «Пришла и шепчет…» [Ночь перед Советами, 4] (11.09.1921)";"В. В. Хлебников";"1885";"«Пришла и шепчет…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"24";"107";"Ну что это такое, Я спать хочу!» Белым львом трясется большая седая голова.  «Ведьма какая-то, Она и святого взбесит». ―";"b3a187265caa38acf1bf51ed67da5937:11:4"
"";"йылеБ";"";"Белый";" ";"исчерченный круг.";"В. В. Хлебников. «Пришла и шепчет…» [Ночь перед Советами, 4] (11.09.1921)";"В. В. Хлебников";"1885";"«Пришла и шепчет…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"24";"107";"Часы скрипят. Белый исчерченный круг.  «Что у вас такое?";"b3a187265caa38acf1bf51ed67da5937:18:0"
" ьсуР ";"яанелез";"Русь";"зеленая";" ";"в месяце Ай!";"В. В. Хлебников. «Русь зеленая в месяце Ай…» (11.09.1921)";"В. В. Хлебников";"1885";"«Русь зеленая в месяце Ай…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"49";"315";"Русь зеленая в месяце Ай! Эй, горю-горю, пень!";"7b02e0ad1f91538b919d7d9d90814fc8:0:1"
" нО";"йынелез";"Он";"зеленый";" ";"вблизи мухоморов.";"В. В. Хлебников. «Русь зеленая в месяце Ай…» (11.09.1921)";"В. В. Хлебников";"1885";"«Русь зеленая в месяце Ай…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"49";"315";"Хочу девку ― исповедь пня. Он зеленый вблизи мухоморов. Хоти девок ― толкала весна.";"7b02e0ad1f91538b919d7d9d90814fc8:3:1"
" ватярпаЗ ,окбор ястярумж ывеД";"йолеб";"Девы жмурятся робко, Запрятав";"белой";" ";"косынкой глаза.";"В. В. Хлебников. «Русь зеленая в месяце Ай…» (11.09.1921)";"В. В. Хлебников";"1885";"«Русь зеленая в месяце Ай…»";"11.09.1921";"художественная";"";"";"";"1987";"книга";"омонимия не снята";"";"49";"315";"Девы жмурятся робко, Запрятав белой косынкой глаза.";"7b02e0ad1f91538b919d7d9d90814fc8:5:4"
