"Reversed left context";"Reversed center";"Left context";"Center";"Punct";"Right context";"Title";"Author";"Birthday";"Header";"Created";"Sphere";"Type";"Topic";"Publication";"Publ_year";"Medium";"Ambiguity";"Audience_age";"Sentences";"Words";"Full context";"Example source"
" меньлад В ,яджод екызум йохит В";"мовотам";"В тихой музыке дождя, В дальнем";"матовом";" ";"тумане.";"В. Я. Брюсов. Отрывок  («Небо — серое от туч…») (1898)";"В. Я. Брюсов";"1873";"Отрывок  («Небо — серое от туч…»)";"1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"46";"Их без слов встречаю я В тихой музыке дождя, В дальнем матовом тумане.";"03568a270d1cb2d00c6eac0f51a3db47:3:11"
" йинадз ынетс и ,йовотсом инмак И";"ырес";"И камни мостовой, и стены зданий";"серы";"; ";"В туман окутаны безжизненные скверы, Сливаются";"В. Я. Брюсов. Тени прошлого  («Осенний скучный день. От долгого дождя…») (1898)";"В. Я. Брюсов";"1873";"Тени прошлого  («Осенний скучный день. От долгого дождя…»)";"1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"97";"От долгого дождя И камни мостовой, и стены зданий серы; В туман окутаны безжизненные скверы, Сливаются в одно и небо и земля.";"f117c795ee6b946adc0c5941bd448460:2:9"
" огонм ьтсЕ";"хылтевс";"Есть много";"светлых";" ";"дум, погибших, погребенных, ―";"В. Я. Брюсов. Тени прошлого  («Осенний скучный день. От долгого дождя…») (1898)";"В. Я. Брюсов";"1873";"Тени прошлого  («Осенний скучный день. От долгого дождя…»)";"1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"97";"В виденьях полусонных Встает забытый мир и дней, и слов, и лиц. Есть много светлых дум, погибших, погребенных, ―";"f117c795ee6b946adc0c5941bd448460:7:2"
" у ьтяотс ьвонв оннартс каК";"хынмет";"Как странно вновь стоять у";"темных";" ";"их гробниц И мертвых заклинать безумными";"В. Я. Брюсов. Тени прошлого  («Осенний скучный день. От долгого дождя…») (1898)";"В. Я. Брюсов";"1873";"Тени прошлого  («Осенний скучный день. От долгого дождя…»)";"1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"97";"Как странно вновь стоять у темных их гробниц И мертвых заклинать безумными словами!";"f117c795ee6b946adc0c5941bd448460:8:5"
" даН";"йонженс";"Над";"снежной";" ";"кровлей блещет твердь.";"В. Я. Брюсов. ««Одна на полюсе небесном…» [Царю северного полюса, 6] (1898-1900)";"В. Я. Брюсов";"1873";"««Одна на полюсе небесном…»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"20";"220";"взметайте чаши! Над снежной кровлей блещет твердь. Нет, не солгали клятвы наши: Я вас туда влеку, где смерть!» ― ―――――――――";"7e0ff89cfd3039c0c129cd8195b441f1:12:1"
" дан ино илылп И";"йондолох";"И плыли они над";"холодной";" ";"водой, И ветры по снастям свистели";"В. Я. Брюсов. ««Одна на полюсе небесном…» [Царю северного полюса, 6] (1898-1900)";"В. Я. Брюсов";"1873";"««Одна на полюсе небесном…»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"20";"220";"И плыли они над холодной водой, И ветры по снастям свистели; Зима надвигалась грозой ледяной, Приветствия ей они пели.";"7e0ff89cfd3039c0c129cd8195b441f1:14:4"
" ацясеМ ,оконидо титсивс ретеВ ,акеладзи туди";"еолксут";"идут издалека, Ветер свистит одиноко, Месяца";"тусклое";" ";"око Всюду глядит в Океан.";"В. Я. Брюсов. «Пойте печальные песни…» [Царю северного полюса, 7] (1898-1900)";"В. Я. Брюсов";"1873";"«Пойте печальные песни…»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"14";"154";"Волны идут издалека, Ветер свистит одиноко, Месяца тусклое око Всюду глядит в Океан.";"634c584819c39c710a2a38895f68334a:3:7"
" зи еморхаб в ,ымиживден ,илытсаз ыдьЛ";"хынженс";"Льды застыли, недвижимы, в бахроме из";"снежных";" ";"клочий.";"В. Я. Брюсов. «Пышны северные зимы, шестимесячные ночи!..» [Царю северного полюса, 5] (1898-1900)";"В. Я. Брюсов";"1873";"«Пышны северные зимы, шестимесячные ночи!..»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"18";"242";"Льды застыли, недвижимы, в бахроме из снежных клочий.";"4084b1ca962c1d69384fbabd57735fb5:2:6"
" чул онволс ,ястяборд ино хагенс аН";"йонтевц";"На снегах они дробятся, словно луч";"цветной";" ";"и пестрый.";"В. Я. Брюсов. «Пышны северные зимы, шестимесячные ночи!..» [Царю северного полюса, 5] (1898-1900)";"В. Я. Брюсов";"1873";"«Пышны северные зимы, шестимесячные ночи!..»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"18";"242";"Им во льдах зеркальных снятся ― двойники, земные сестры, На снегах они дробятся, словно луч цветной и пестрый.";"4084b1ca962c1d69384fbabd57735fb5:6:14"
" и йонтевц чул онволс ,ястяборд ино";"йыртсеп";"они дробятся, словно луч цветной и";"пестрый";".  ";"";"В. Я. Брюсов. «Пышны северные зимы, шестимесячные ночи!..» [Царю северного полюса, 5] (1898-1900)";"В. Я. Брюсов";"1873";"«Пышны северные зимы, шестимесячные ночи!..»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"18";"242";"Им во льдах зеркальных снятся ― двойники, земные сестры, На снегах они дробятся, словно луч цветной и пестрый.";"4084b1ca962c1d69384fbabd57735fb5:6:16"
" тиног яьняис огонрялоп ьраЦ йинещевсо хынядр";"еынчармус";"рдяных освещений Царь полярного сиянья гонит";"сумрачные";" ";"тени, Создает деревья, травы, высылает птиц";"В. Я. Брюсов. «Пышны северные зимы, шестимесячные ночи!..» [Царю северного полюса, 5] (1898-1900)";"В. Я. Брюсов";"1873";"«Пышны северные зимы, шестимесячные ночи!..»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"18";"242";"Нет им грани, очертанья: в смене рдяных освещений Царь полярного сиянья гонит сумрачные тени, Создает деревья, травы, высылает птиц чудесных, ― Сам смеется на забавы, ― царь в безвестностях небесных.";"4084b1ca962c1d69384fbabd57735fb5:9:12"
" иворБ ;ичут как ,ястемыдоп генс ,яруб";"еылеб";"буря, снег подымется, как тучи; Брови";"белые";" ";"нахмуря, Один ринется могучий.";"В. Я. Брюсов. «Пышны северные зимы, шестимесячные ночи!..» [Царю северного полюса, 5] (1898-1900)";"В. Я. Брюсов";"1873";"«Пышны северные зимы, шестимесячные ночи!..»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"18";"242";"А когда застонет буря, снег подымется, как тучи; Брови белые нахмуря, Один ринется могучий.";"4084b1ca962c1d69384fbabd57735fb5:10:9"
" тяпоротаз ыцинерев йирикьлав-веД";"хынреч";"Дев-валькирий вереницы заторопят";"черных";" ";"коней, Будут крики без границы, будет";"В. Я. Брюсов. «Пышны северные зимы, шестимесячные ночи!..» [Царю северного полюса, 5] (1898-1900)";"В. Я. Брюсов";"1873";"«Пышны северные зимы, шестимесячные ночи!..»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"18";"242";"Дев-валькирий вереницы заторопят черных коней, Будут крики без границы, будет стук мечей о брони, Будет скачка, пляска, бубны, будет бой в безумном вое…";"4084b1ca962c1d69384fbabd57735fb5:11:4"
" ынбодоп инд ,ымыд онволс ,тядохорп инД";"мынженс";"Дни проходят, словно дымы, дни подобны";"снежным";" ";"тучам.";"В. Я. Брюсов. «Пышны северные зимы, шестимесячные ночи!..» [Царю северного полюса, 5] (1898-1900)";"В. Я. Брюсов";"1873";"«Пышны северные зимы, шестимесячные ночи!..»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"18";"242";"Дни проходят, словно дымы, дни подобны снежным тучам.";"4084b1ca962c1d69384fbabd57735fb5:14:6"
"-отамсок йежром идЖ ,йинело делс в";"хижыр";"в след олений, Жди моржей космато-";"рыжих";", ";"бей раскидистых тюленей, Встреть уверенной острогой";"В. Я. Брюсов. «Пышны северные зимы, шестимесячные ночи!..» [Царю северного полюса, 5] (1898-1900)";"В. Я. Брюсов";"1873";"«Пышны северные зимы, шестимесячные ночи!..»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"18";"242";"Поспешай на быстрых лыжах, взор вперяя в след олений, Жди моржей космато-рыжих, бей раскидистых тюленей, Встреть уверенной острогой хмурых медленных медведей, ― Смейся, смейся над тревогой, в песнях думай о победе!";"4084b1ca962c1d69384fbabd57735fb5:15:12"
" хиовс тосыв тО хынруб ,хындобовс хянок";"хынрузал";"конях свободных, бурных От высот своих";"лазурных";" ";"Под военные напевы И к тебе";"В. Я. Брюсов. «Свен Краснозубый, на Полюсе диком…» [Царю северного полюса, 10] (1898-1900)";"В. Я. Брюсов";"1873";"«Свен Краснозубый, на Полюсе диком…»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"11";"113";"На конях свободных, бурных От высот своих лазурных Под военные напевы И к тебе слетели девы.";"20a06707f66c45e894365fe68643de64:3:7"
" илад ,еьлодзар обюл магникиВ";"йондолох";"Викингам любо раздолье, дали";"холодной";" ";"воды.";"В. Я. Брюсов. «Скрылся в налете тумана Скрелингов остров, земля…» [Царю северного полюса, 4] (1898-1900)";"В. Я. Брюсов";"1873";"«Скрылся в налете тумана Скрелингов остров, земля…»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"24";"254";"Медленно ходят по воле первые дерзкие льды. ― Викингам любо раздолье, дали холодной воды. Любит безвестности Эрик, далью захвачен варяг (Где-нибудь выглянет берег, где-нибудь встретится враг!).";"5e619eff7fed77b563cb66ed6a010c89:4:4"
" ичо ,тущелб ичО( ямалп етьвалс ";"ынсарк";"славьте пламя (Очи блещут, очи";"красны";")! ";"";"В. Я. Брюсов. «Я — Земля, я — косность мира…» [Царю северного полюса, 9] (1898-1900)";"В. Я. Брюсов";"1873";"«Я — Земля, я — косность мира…»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"56";"331";"Сестры, братья!  славьте пламя (Очи блещут, очи красны)! Я ― над миром битвы знамя, Вас гублю, но мной вы властны.";"9074546a8fada157f19c2e97b236a274:28:5"
" В ,яакетбо моходзв юлмеЗ ;недащопсеб ,юев";"мобулог";"вею, беспощаден; Землю вздохом обтекая, В";"голубом";" ";"плаще наряден.";"В. Я. Брюсов. «Я — Земля, я — косность мира…» [Царю северного полюса, 9] (1898-1900)";"В. Я. Брюсов";"1873";"«Я — Земля, я — косность мира…»";"1898-1900";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"56";"331";"Я ласкаю розы мая; В буре вею, беспощаден; Землю вздохом обтекая, В голубом плаще наряден.";"9074546a8fada157f19c2e97b236a274:34:12"
" ыдапмал ьного лацреМ ,ондуч и иксечорорп";"йондурмузи";"пророчески и чудно, Мерцал огонь лампады";"изумрудной";".  ";"";"В. Я. Брюсов. Сон пророческий  («В мое окно давно гляделся день…») (1898-1901)";"В. Я. Брюсов";"1873";"Сон пророческий  («В мое окно давно гляделся день…»)";"1898-1901";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"32";"336";"Лишь иногда отрадою минутной Дышала вновь весенняя сирень, Лишь иногда, пророчески и чудно, Мерцал огонь лампады изумрудной.";"702636125636ee22dcb7822500248275:2:16"
" ;йенго у ьсилерг и мыд в";"хыдеС";"в дым и грелись у огней;";"Седых";" ";"волос обрывки развевались, И головы медлительно";"В. Я. Брюсов. Сон пророческий  («В мое окно давно гляделся день…») (1898-1901)";"В. Я. Брюсов";"1873";"Сон пророческий  («В мое окно давно гляделся день…»)";"1898-1901";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"32";"336";"Десятки рук над потухавшим светом Тянулись в дым и грелись у огней; Седых волос обрывки развевались, И головы медлительно качались.";"702636125636ee22dcb7822500248275:12:12"
" отЧ ,мас ьтирев ьшедуб ыТ ";"йикря";"Ты будешь верить сам, Что";"яркий";" ";"луч зажег ты над туманом…";"В. Я. Брюсов. Сон пророческий  («В мое окно давно гляделся день…») (1898-1901)";"В. Я. Брюсов";"1873";"Сон пророческий  («В мое окно давно гляделся день…»)";"1898-1901";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"32";"336";"Ты будешь верить сам, Что яркий луч зажег ты над туманом…";"702636125636ee22dcb7822500248275:22:5"
" ";"ЯАНСАРК";"";"КРАСНАЯ";" ";"ШАПОЧКА";"В. Я. Брюсов. Красная шапочка  (««Красная шапочка! Красная шапочка!..») (13.01.1898)";"В. Я. Брюсов";"1873";"Красная шапочка  (««Красная шапочка! Красная шапочка!..»)";"13.01.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"21";"125";"КРАСНАЯ ШАПОЧКА";"cab2efba3098124311ed5591687d1b42:0:0"
"« ";"яансарК";"«";"Красная";" ";"шапочка!";"В. Я. Брюсов. Красная шапочка  (««Красная шапочка! Красная шапочка!..») (13.01.1898)";"В. Я. Брюсов";"1873";"Красная шапочка  (««Красная шапочка! Красная шапочка!..»)";"13.01.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"21";"125";"Подражание Тристану Клингсору  «Красная шапочка!";"cab2efba3098124311ed5591687d1b42:2:0"
" ";"яансарК";"";"Красная";" ";"шапочка!";"В. Я. Брюсов. Красная шапочка  (««Красная шапочка! Красная шапочка!..») (13.01.1898)";"В. Я. Брюсов";"1873";"Красная шапочка  (««Красная шапочка! Красная шапочка!..»)";"13.01.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"21";"125";"Красная шапочка! Девочка, что ты спешишь?";"cab2efba3098124311ed5591687d1b42:3:0"
" гереб ненытсуП";"оголксут";"Пустынен берег";"тусклого";" ";"Аверна, Дрожат кругом священные леса, Уступы";"В. Я. Брюсов. Амалтея  («Пустынен берег тусклого Аверна…») (15.02.1898)";"В. Я. Брюсов";"1873";"Амалтея  («Пустынен берег тусклого Аверна…»)";"15.02.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"14";"116";"Пустынен берег тусклого Аверна, Дрожат кругом священные леса, Уступы гор отражены неверно,";"0d0a0191e9957a579631e1889e61d82a:1:2"
" ,асеваз как ,И";"ынтум";"И, как завеса,";"мутны";" ";"небеса.";"В. Я. Брюсов. Амалтея  («Пустынен берег тусклого Аверна…») (15.02.1898)";"В. Я. Брюсов";"1873";"Амалтея  («Пустынен берег тусклого Аверна…»)";"15.02.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"14";"116";"И, как завеса, мутны небеса. Здесь, в тишине, в пещере сокровенной, Внимая вечно чьи-то голоса,";"0d0a0191e9957a579631e1889e61d82a:2:3"
" хянарг аН атевс антяп илсагоп ежУ";"хынчармус";"Уже погасли пятна света На гранях";"сумрачных";" ";"вершин, ― И вот в селеньи с";"В. Я. Брюсов. «Звезда затеплилась стыдливо…» (20.04.1898)";"В. Я. Брюсов";"1873";"«Звезда затеплилась стыдливо…»";"20.04.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"2";"31";"Уже погасли пятна света На гранях сумрачных вершин, ― И вот в селеньи с минарета Запел протяжно муэдзин.  20 апреля 1898";"1ce9e40822a81a79a88b25bf9282cc73:1:6"
" мавыроп ьсюадто И ,мотергозар мецнлос ,енмак";"мылпет";"камне, солнцем разогретом, И отдаюсь порывам";"теплым";" ";"ветра.";"В. Я. Брюсов. «Лежу на камне, солнцем разогретом…» (28.04.1898)";"В. Я. Брюсов";"1873";"«Лежу на камне, солнцем разогретом…»";"28.04.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"71";"Лежу на камне, солнцем разогретом, И отдаюсь порывам теплым ветра.";"b1e7d92edad6b17bb98c9403fbef1abd:0:8"
" илад зи ман к ынлов тядохирП";"йенис";"Приходят волны к нам из дали";"синей";", ";"Взлетают в брызгах, умирают пеной.";"В. Я. Брюсов. «Лежу на камне, солнцем разогретом…» (28.04.1898)";"В. Я. Брюсов";"1873";"«Лежу на камне, солнцем разогретом…»";"28.04.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"71";"Приходят волны к нам из дали синей, Взлетают в брызгах, умирают пеной.";"b1e7d92edad6b17bb98c9403fbef1abd:3:6"
" как ― еолыБ ";"яалтевс";"Былое ― как";"светлая";" ";"сказка!";"В. Я. Брюсов. Пифия  («Волны приходят, и волны уходят…») (02.05.1898)";"В. Я. Брюсов";"1873";"Пифия  («Волны приходят, и волны уходят…»)";"02.05.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"17";"84";"Горе!  Былое ― как светлая сказка! Статуи, золото, стены, колонны!";"a98ba4249fd6d534f4150f94e131274f:4:2"
" итсапорп зи икувз ьсилаврыВ ,йоварто йонярп";"йенис";"пряной отравой, Вырвались звуки из пропасти";"синей";"…  ";"";"В. Я. Брюсов. Пифия  («Волны приходят, и волны уходят…») (02.05.1898)";"В. Я. Брюсов";"1873";"Пифия  («Волны приходят, и волны уходят…»)";"02.05.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"17";"84";"Запах пьянит, меня пряной отравой, Вырвались звуки из пропасти синей…";"a98ba4249fd6d534f4150f94e131274f:12:9"
" ьвонВ";"еынелез";"Вновь";"зеленые";" ";"склоны Нам открылись; и лес Отвечал";"В. Я. Брюсов. «Словно птица большая…» (13.05.1898)";"В. Я. Брюсов";"1873";"«Словно птица большая…»";"13.05.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"";"33";"Вновь зеленые склоны Нам открылись; и лес Отвечал, возрожденный, На приветы небес.  13 мая 1898";"e697aae7c6cef2919a126f958a359e60:2:1"
" зилб И арефс яантсевзиен ― йонм одерп";"йокря";"предо мной ― неизвестная сфера И близ";"яркой";" ";"звезды умирающий мир.  24 мая 1898";"В. Я. Брюсов. Залог  («К нам немного доходит из прошлого мира…») (24.05.1898)";"В. Я. Брюсов";"1873";"Залог  («К нам немного доходит из прошлого мира…»)";"24.05.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"7";"72";"Но в мечтах предо мной ― неизвестная сфера И близ яркой звезды умирающий мир.  24 мая 1898";"4cdb060b5cc677bc42a98ecc45b57046:6:9"
" лыб ьнед ьсеВ ";"йылксут";"Весь день был";"тусклый";", ";"бледный и туманный; Шли облака в";"В. Я. Брюсов. «Весь день был тусклый, бледный и туманный…» (24.06.1898)";"В. Я. Брюсов";"1873";"«Весь день был тусклый, бледный и туманный…»";"24.06.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"";"48";"Весь день был тусклый, бледный и туманный; Шли облака в уныло-смутной смене; Свет солнца был болезненный и странный, И от деревьев не ложилось тени.";"308d09b84cdf8cb5b4969d22665a9925:0:3"
" ,йылксут лыб ьнед ьсеВ ";"йынделб";"Весь день был тусклый,";"бледный";" ";"и туманный; Шли облака в уныло";"В. Я. Брюсов. «Весь день был тусклый, бледный и туманный…» (24.06.1898)";"В. Я. Брюсов";"1873";"«Весь день был тусклый, бледный и туманный…»";"24.06.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"";"48";"Весь день был тусклый, бледный и туманный; Шли облака в уныло-смутной смене; Свет солнца был болезненный и странный, И от деревьев не ложилось тени.";"308d09b84cdf8cb5b4969d22665a9925:0:4"
" ером ;нелпотсар ьнеД ";"енис";"День растоплен; море";"сине";"; ";"Подступили близко горы.";"В. Я. Брюсов. «День растоплен, море сине…» (24.06.1898)";"В. Я. Брюсов";"1873";"«День растоплен, море сине…»";"24.06.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"4";"28";"День растоплен; море сине; Подступили близко горы.";"3862893dc50d27873b0982c669ab1b99:0:3"
" ястянеп юром оП ,йобулап дан теател";"еылеб";"летает над палубой, По морю пенятся";"белые";" ";"гребни, Ветер уносится далее с жалобой";"В. Я. Брюсов. «Ветер уныло летает над палубой…» (15.07.1898)";"В. Я. Брюсов";"1873";"«Ветер уныло летает над палубой…»";"15.07.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"65";"Ветер уныло летает над палубой, По морю пенятся белые гребни, Ветер уносится далее с жалобой, С просьбой мучительной, тихой, последней.";"fe744ae6ba3406025c2f15119db267a6:0:8"
" тевц хИ";"йынелез";"Их цвет";"зеленый";", ";"но светлей воды, Их выраженье ― смесь";"В. Я. Брюсов. Глаза  («На берегу Мерцающих Озер…») (18.07.1898)";"В. Я. Брюсов";"1873";"Глаза  («На берегу Мерцающих Озер…»)";"18.07.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"96";"Их цвет зеленый, но светлей воды, Их выраженье ― смесь тоски и страха; Они глядят весь вечер до звезды";"24edc606a1d99c2b9c5ac10998d21e7e:5:2"
" он ,йынелез тевц хИ";"йелтевс";"Их цвет зеленый, но";"светлей";" ";"воды, Их выраженье ― смесь тоски и";"В. Я. Брюсов. Глаза  («На берегу Мерцающих Озер…») (18.07.1898)";"В. Я. Брюсов";"1873";"Глаза  («На берегу Мерцающих Озер…»)";"18.07.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"96";"Их цвет зеленый, но светлей воды, Их выраженье ― смесь тоски и страха; Они глядят весь вечер до звезды";"24edc606a1d99c2b9c5ac10998d21e7e:5:4"
" гурдв тюавихыпсв ,яазечси ,И";"мынтевцсеБ";"И, исчезая, вспыхивают вдруг";"Бесцветным";" ";"блеском, как простая бляха.";"В. Я. Брюсов. Глаза  («На берегу Мерцающих Озер…») (18.07.1898)";"В. Я. Брюсов";"1873";"Глаза  («На берегу Мерцающих Озер…»)";"18.07.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"96";"И, исчезая, вспыхивают вдруг Бесцветным блеском, как простая бляха.";"24edc606a1d99c2b9c5ac10998d21e7e:6:4"
" ;ыдов тюенмеТ";"олксут";"Темнеют воды;";"тускло";" ";"все вокруг.";"В. Я. Брюсов. Глаза  («На берегу Мерцающих Озер…») (18.07.1898)";"В. Я. Брюсов";"1873";"Глаза  («На берегу Мерцающих Озер…»)";"18.07.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"10";"96";"Темнеют воды; тускло все вокруг. И, возвращаясь сквозь ночной туман, Дыша прибрежным сильным ароматом, Ты склонен счесть виденье за обман.";"24edc606a1d99c2b9c5ac10998d21e7e:7:2"
" то хянмак ан ьтакалп ботЧ ,йоннитясеД";"хытолоЗ";"Десятинной, Чтоб плакать на камнях от";"Золотых";" ";"ворот!";"В. Я. Брюсов. Разоренный Киев  («Четыре дня мы шли опустошенной степью…») (03.11.1898)";"В. Я. Брюсов";"1873";"Разоренный Киев  («Четыре дня мы шли опустошенной степью…»)";"03.11.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"84";"Спешили в Киев мы ― разграбленный, пустынный, Чтоб лобызать хоть прах от церкви Десятинной, Чтоб плакать на камнях от Золотых ворот!";"92c8aa1929a11e85bb51596f816ca02a:5:18"
" етанмок в и нидо ужис адгоК";"онмет";"Когда сижу один и в комнате";"темно";", ";"И кто-то за стеной играет долго";"В. Я. Брюсов. «Когда сижу один и в комнате темно…» (22.11.1898)";"В. Я. Брюсов";"1873";"«Когда сижу один и в комнате темно…»";"22.11.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"7";"81";"Когда сижу один и в комнате темно, И кто-то за стеной играет долго гаммы, ― Вдруг фонари зажгут, и свет, пройдя в окно, Начертит на стене оконные две рамы; И мыслю я тогда, усталый и больной: «Фонарь, безвестный друг!";"9b6c65ba163a1085b042f010026e6d1d:0:6"
" И ,ымаимиф как тудйу акалбо ,вунхыпсв";"йылтевс";"вспыхнув, облака уйдут как фимиамы, И";"светлый";" ";"луч луны, пройдя стекло окна, Начертит";"В. Я. Брюсов. «Когда сижу один и в комнате темно…» (22.11.1898)";"В. Я. Брюсов";"1873";"«Когда сижу один и в комнате темно…»";"22.11.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"7";"81";"А после из-за крыш подымется луна, И, вспыхнув, облака уйдут как фимиамы, И светлый луч луны, пройдя стекло окна, Начертит явственней оконные две рамы; О, как я оживлен!";"9b6c65ba163a1085b042f010026e6d1d:3:13"
" иН ,атамора ин ,йечул ин ,косарк";"хыртсеп";"красок, ни лучей, ни аромата, Ни";"пестрых";" ";"рыб, ни полумертвых роз, Ни даже";"В. Я. Брюсов. «Ни красок, ни лучей, ни аромата…» (10.12.1898)";"В. Я. Брюсов";"1873";"«Ни красок, ни лучей, ни аромата…»";"10.12.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"8";"57";"Ни красок, ни лучей, ни аромата, Ни пестрых рыб, ни полумертвых роз, Ни даже снов беспечного разврата, Ни слез!";"1ada541a9ee8b74cce30edcef1928817:0:7"
" енетс ан ысаЧ";"онйокопс";"Часы на стене";"спокойно";" ";"пробили «час»…";"В. Я. Брюсов. Краски  («Я сегодня нашел свои старые краски…») (17.12.1898)";"В. Я. Брюсов";"1873";"Краски  («Я сегодня нашел свои старые краски…»)";"17.12.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"58";"483";"И медленно, медленно образ погас, И годы надвинулись, как знакомые маски. Часы на стене спокойно пробили «час»… Я придвинул к себе мои старые, детские краски.  17 декабря 1898";"7982bbf9927faf0553660e00ea3d3e81:56:3"
" екороп в маН ― ,ьтсонневтсвед етйаджусО ,ьтсодолом";"ондолох";"молодость, Осуждайте девственность, ― Нам в пороке";"холодно";", ";"Любим мы естественность: Небо и воды";"В. Я. Брюсов. Пасха, праздникам праздник  («Проклинайте молодость…») (25.12.1898)";"В. Я. Брюсов";"1873";"Пасха, праздникам праздник  («Проклинайте молодость…»)";"25.12.1898";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"5";"59";"Проклинайте молодость, Осуждайте девственность, ― Нам в пороке холодно, Любим мы естественность: Небо и воды, Пещерные своды, Все раздолье природы.";"284c3648fca78f9ef3467879edfd7276:1:7"
" ";"йылеБ";"";"Белый";" ";"цвет магнолий Смотрит, как глаза.";"В. Я. Брюсов. «Белый цвет магнолий…» (1899)";"В. Я. Брюсов";"1873";"«Белый цвет магнолий…»";"1899";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"37";"Белый цвет магнолий Смотрит, как глаза. Страшно жить на воле: Чуется гроза.";"99ad1380c41b770c88f0e3a4edec65d9:0:0"
" еварт в ";"йолкелбоп";"в траве";"поблеклой";" ";"Ящерицы треск.";"В. Я. Брюсов. «Белый цвет магнолий…» (1899)";"В. Я. Брюсов";"1873";"«Белый цвет магнолий…»";"1899";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"6";"37";"Чу!  в траве поблеклой Ящерицы треск. Вкруг смотрю смущенно, Взор в листву проник: Там к цветку склоненный Юный женский дик.1899";"99ad1380c41b770c88f0e3a4edec65d9:4:2"
" ьтиреВ учох Я";"умолеб";"Я хочу Верить";"белому";" ";"лучу, В блестках искристых дробиться, Каждым";"В. Я. Брюсов. «Будущий век…» (1899)";"В. Я. Брюсов";"1873";"«Будущий век…»";"1899";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"14";"122";"Я хочу Верить белому лучу, В блестках искристых дробиться, Каждым мигом насладиться.";"82faa93f648948e071fda0d663255731:6:3"
" И ― ьташыд йоворим юьнзиЖ";"йондолох";"Жизнью мировой дышать ― И";"холодной";" ";"властью мысли…";"В. Я. Брюсов. «Будущий век…» (1899)";"В. Я. Брюсов";"1873";"«Будущий век…»";"1899";"художественная";"";"";"";"";"книга";"омонимия не снята";"";"14";"122";"Жизнью мировой дышать ― И холодной властью мысли…";"82faa93f648948e071fda0d663255731:7:4"
